date,strategy,nav
2022-07-05,Bandit Meta-Strategy (Thompson Sampling),2.7129838479595167
2022-07-06,Bandit Meta-Strategy (Thompson Sampling),2.7228984122618405
2022-07-07,Bandit Meta-Strategy (Thompson Sampling),2.746300227874585
2022-07-08,Bandit Meta-Strategy (Thompson Sampling),2.745082354328242
2022-07-11,Bandit Meta-Strategy (Thompson Sampling),2.7235853908925094
2022-07-12,Bandit Meta-Strategy (Thompson Sampling),2.701089144400121
2022-07-13,Bandit Meta-Strategy (Thompson Sampling),2.7028343980256353
2022-07-14,Bandit Meta-Strategy (Thompson Sampling),2.7037195480090506
2022-07-15,Bandit Meta-Strategy (Thompson Sampling),2.7395002690677304
2022-07-18,Bandit Meta-Strategy (Thompson Sampling),2.6879797393305886
2022-07-19,Bandit Meta-Strategy (Thompson Sampling),2.720302293095726
2022-07-20,Bandit Meta-Strategy (Thompson Sampling),2.7240339741883544
2022-07-21,Bandit Meta-Strategy (Thompson Sampling),2.7473460369602405
2022-07-22,Bandit Meta-Strategy (Thompson Sampling),2.743342332219342
2022-07-25,Bandit Meta-Strategy (Thompson Sampling),2.7516752974414773
2022-07-26,Bandit Meta-Strategy (Thompson Sampling),2.7129670735000375
2022-07-27,Bandit Meta-Strategy (Thompson Sampling),2.7615741247468106
2022-07-28,Bandit Meta-Strategy (Thompson Sampling),2.7897068119530863
2022-07-29,Bandit Meta-Strategy (Thompson Sampling),2.787754556031614
2022-08-01,Bandit Meta-Strategy (Thompson Sampling),2.7873466083852856
2022-08-02,Bandit Meta-Strategy (Thompson Sampling),2.7653022945931265
2022-08-03,Bandit Meta-Strategy (Thompson Sampling),2.8015308696790644
2022-08-04,Bandit Meta-Strategy (Thompson Sampling),2.786630883092188
2022-08-05,Bandit Meta-Strategy (Thompson Sampling),2.7746531204427156
2022-08-08,Bandit Meta-Strategy (Thompson Sampling),2.774509979949593
2022-08-09,Bandit Meta-Strategy (Thompson Sampling),2.769417260435129
2022-08-10,Bandit Meta-Strategy (Thompson Sampling),2.82652144669951
2022-08-11,Bandit Meta-Strategy (Thompson Sampling),2.8109277419388707
2022-08-12,Bandit Meta-Strategy (Thompson Sampling),2.8574751275708965
2022-08-15,Bandit Meta-Strategy (Thompson Sampling),2.870058015258924
2022-08-16,Bandit Meta-Strategy (Thompson Sampling),2.8853838554582394
2022-08-17,Bandit Meta-Strategy (Thompson Sampling),2.8612302388150095
2022-08-18,Bandit Meta-Strategy (Thompson Sampling),2.864707949169605
2022-08-19,Bandit Meta-Strategy (Thompson Sampling),2.8350281244448863
2022-08-22,Bandit Meta-Strategy (Thompson Sampling),2.7818256777383965
2022-08-23,Bandit Meta-Strategy (Thompson Sampling),2.7723876920285004
2022-08-24,Bandit Meta-Strategy (Thompson Sampling),2.7763472843630677
2022-08-25,Bandit Meta-Strategy (Thompson Sampling),2.74141982168134
2022-08-26,Bandit Meta-Strategy (Thompson Sampling),2.6547116791252465
2022-08-29,Bandit Meta-Strategy (Thompson Sampling),2.6436624827498965
2022-08-30,Bandit Meta-Strategy (Thompson Sampling),2.6170333708173286
2022-08-31,Bandit Meta-Strategy (Thompson Sampling),2.615262139946999
2022-09-01,Bandit Meta-Strategy (Thompson Sampling),2.6496095292855317
2022-09-02,Bandit Meta-Strategy (Thompson Sampling),2.6128266696045497
2022-09-06,Bandit Meta-Strategy (Thompson Sampling),2.604559581556211
2022-09-07,Bandit Meta-Strategy (Thompson Sampling),2.6409341219843365
2022-09-08,Bandit Meta-Strategy (Thompson Sampling),2.657893155390794
2022-09-09,Bandit Meta-Strategy (Thompson Sampling),2.6916771739760206
2022-09-12,Bandit Meta-Strategy (Thompson Sampling),2.7061194670584228
2022-09-13,Bandit Meta-Strategy (Thompson Sampling),2.610877056359518
2022-09-14,Bandit Meta-Strategy (Thompson Sampling),2.6339262280165667
2022-09-15,Bandit Meta-Strategy (Thompson Sampling),2.612204974307488
2022-09-16,Bandit Meta-Strategy (Thompson Sampling),2.617361814637788
2022-09-19,Bandit Meta-Strategy (Thompson Sampling),2.6182222484354845
2022-09-20,Bandit Meta-Strategy (Thompson Sampling),2.598162501355419
2022-09-21,Bandit Meta-Strategy (Thompson Sampling),2.5601656735523037
2022-09-22,Bandit Meta-Strategy (Thompson Sampling),2.5657542732147527
2022-09-23,Bandit Meta-Strategy (Thompson Sampling),2.5308953988642977
2022-09-26,Bandit Meta-Strategy (Thompson Sampling),2.5143753000591555
2022-09-27,Bandit Meta-Strategy (Thompson Sampling),2.496637472715257
2022-09-28,Bandit Meta-Strategy (Thompson Sampling),2.5330592779081433
2022-09-29,Bandit Meta-Strategy (Thompson Sampling),2.4932233876730026
2022-09-30,Bandit Meta-Strategy (Thompson Sampling),2.491369156995283
2022-10-03,Bandit Meta-Strategy (Thompson Sampling),2.5377811801750214
2022-10-04,Bandit Meta-Strategy (Thompson Sampling),2.6010551447411387
2022-10-05,Bandit Meta-Strategy (Thompson Sampling),2.5973246194355837
2022-10-06,Bandit Meta-Strategy (Thompson Sampling),2.574100535755551
2022-10-07,Bandit Meta-Strategy (Thompson Sampling),2.5067178299911674
2022-10-10,Bandit Meta-Strategy (Thompson Sampling),2.485215533941201
2022-10-11,Bandit Meta-Strategy (Thompson Sampling),2.465654926590537
2022-10-12,Bandit Meta-Strategy (Thompson Sampling),2.469687059395124
2022-10-13,Bandit Meta-Strategy (Thompson Sampling),2.532096074700871
2022-10-14,Bandit Meta-Strategy (Thompson Sampling),2.4803932985088064
2022-10-17,Bandit Meta-Strategy (Thompson Sampling),2.5520450469074105
2022-10-18,Bandit Meta-Strategy (Thompson Sampling),2.577465025386182
2022-10-19,Bandit Meta-Strategy (Thompson Sampling),2.571657790272757
2022-10-20,Bandit Meta-Strategy (Thompson Sampling),2.5559072215835745
2022-10-21,Bandit Meta-Strategy (Thompson Sampling),2.619673269787156
2022-10-24,Bandit Meta-Strategy (Thompson Sampling),2.645658902068804
2022-10-25,Bandit Meta-Strategy (Thompson Sampling),2.686236219641373
2022-10-26,Bandit Meta-Strategy (Thompson Sampling),2.6730422558288147
2022-10-27,Bandit Meta-Strategy (Thompson Sampling),2.643141189519976
2022-10-28,Bandit Meta-Strategy (Thompson Sampling),2.7031706626411847
2022-10-31,Bandit Meta-Strategy (Thompson Sampling),2.700870738748142
2022-11-01,Bandit Meta-Strategy (Thompson Sampling),2.678375297306536
2022-11-02,Bandit Meta-Strategy (Thompson Sampling),2.5857653722364224
2022-11-03,Bandit Meta-Strategy (Thompson Sampling),2.5503406420054766
2022-11-04,Bandit Meta-Strategy (Thompson Sampling),2.576370255103722
2022-11-07,Bandit Meta-Strategy (Thompson Sampling),2.5974579755034215
2022-11-08,Bandit Meta-Strategy (Thompson Sampling),2.592113981327137
2022-11-09,Bandit Meta-Strategy (Thompson Sampling),2.5397085091186136
2022-11-10,Bandit Meta-Strategy (Thompson Sampling),2.7030733077411355
2022-11-11,Bandit Meta-Strategy (Thompson Sampling),2.7471292703810106
2022-11-14,Bandit Meta-Strategy (Thompson Sampling),2.7359889060354683
2022-11-15,Bandit Meta-Strategy (Thompson Sampling),2.772235209746496
2022-11-16,Bandit Meta-Strategy (Thompson Sampling),2.736868697324232
2022-11-17,Bandit Meta-Strategy (Thompson Sampling),2.7143356447697173
2022-11-18,Bandit Meta-Strategy (Thompson Sampling),2.7088767162101175
2022-11-21,Bandit Meta-Strategy (Thompson Sampling),2.670222278241755
2022-11-22,Bandit Meta-Strategy (Thompson Sampling),2.704245574130562
2022-11-23,Bandit Meta-Strategy (Thompson Sampling),2.7412187017649137
2022-11-25,Bandit Meta-Strategy (Thompson Sampling),2.7325880524845485
2022-11-28,Bandit Meta-Strategy (Thompson Sampling),2.7089707554812787
2022-11-29,Bandit Meta-Strategy (Thompson Sampling),2.6949211354536664
2022-11-30,Bandit Meta-Strategy (Thompson Sampling),2.692543956207435
2022-12-01,Bandit Meta-Strategy (Thompson Sampling),2.705225007884487
2022-12-02,Bandit Meta-Strategy (Thompson Sampling),2.70957240540282
2022-12-05,Bandit Meta-Strategy (Thompson Sampling),2.673506410585133
2022-12-06,Bandit Meta-Strategy (Thompson Sampling),2.632658426839812
2022-12-07,Bandit Meta-Strategy (Thompson Sampling),2.636572767605275
2022-12-08,Bandit Meta-Strategy (Thompson Sampling),2.659174441347497
2022-12-09,Bandit Meta-Strategy (Thompson Sampling),2.6460087005990216
2022-12-12,Bandit Meta-Strategy (Thompson Sampling),2.6708915283741894
2022-12-13,Bandit Meta-Strategy (Thompson Sampling),2.6892448940396454
2022-12-14,Bandit Meta-Strategy (Thompson Sampling),2.697392710259285
2022-12-15,Bandit Meta-Strategy (Thompson Sampling),2.6498953191500565
2022-12-16,Bandit Meta-Strategy (Thompson Sampling),2.6134996152834162
2022-12-19,Bandit Meta-Strategy (Thompson Sampling),2.601862912155442
2022-12-20,Bandit Meta-Strategy (Thompson Sampling),2.6016968433908514
2022-12-21,Bandit Meta-Strategy (Thompson Sampling),2.631207292313226
2022-12-22,Bandit Meta-Strategy (Thompson Sampling),2.6043547188116314
2022-12-23,Bandit Meta-Strategy (Thompson Sampling),2.6192630647126527
2022-12-27,Bandit Meta-Strategy (Thompson Sampling),2.605744537550569
2022-12-28,Bandit Meta-Strategy (Thompson Sampling),2.582038702400117
2022-12-29,Bandit Meta-Strategy (Thompson Sampling),2.61450020498011
2022-12-30,Bandit Meta-Strategy (Thompson Sampling),2.608158118512823
2023-01-03,Bandit Meta-Strategy (Thompson Sampling),2.600851458108054
2023-01-04,Bandit Meta-Strategy (Thompson Sampling),2.606718374157672
2023-01-05,Bandit Meta-Strategy (Thompson Sampling),2.5841287872704917
2023-01-06,Bandit Meta-Strategy (Thompson Sampling),2.6347714000221445
2023-01-09,Bandit Meta-Strategy (Thompson Sampling),2.5926005675670676
2023-01-10,Bandit Meta-Strategy (Thompson Sampling),2.591927338983788
2023-01-11,Bandit Meta-Strategy (Thompson Sampling),2.6035335011523393
2023-01-12,Bandit Meta-Strategy (Thompson Sampling),2.6027316819621316
2023-01-13,Bandit Meta-Strategy (Thompson Sampling),2.6121936050144168
2023-01-17,Bandit Meta-Strategy (Thompson Sampling),2.5943522082781802
2023-01-18,Bandit Meta-Strategy (Thompson Sampling),2.540940317187233
2023-01-19,Bandit Meta-Strategy (Thompson Sampling),2.526393165538186
2023-01-20,Bandit Meta-Strategy (Thompson Sampling),2.5571665846147003
2023-01-23,Bandit Meta-Strategy (Thompson Sampling),2.5682390532176678
2023-01-24,Bandit Meta-Strategy (Thompson Sampling),2.5703534893470774
2023-01-25,Bandit Meta-Strategy (Thompson Sampling),2.5767766080896677
2023-01-26,Bandit Meta-Strategy (Thompson Sampling),2.5920083537777523
2023-01-27,Bandit Meta-Strategy (Thompson Sampling),2.599971422138483
2023-01-30,Bandit Meta-Strategy (Thompson Sampling),2.5594730959036287
2023-01-31,Bandit Meta-Strategy (Thompson Sampling),2.557784294937999
2023-02-01,Bandit Meta-Strategy (Thompson Sampling),2.5855898903695036
2023-02-02,Bandit Meta-Strategy (Thompson Sampling),2.6354138119839017
2023-02-03,Bandit Meta-Strategy (Thompson Sampling),2.6106511259967937
2023-02-06,Bandit Meta-Strategy (Thompson Sampling),2.599676468055087
2023-02-07,Bandit Meta-Strategy (Thompson Sampling),2.626847263011091
2023-02-08,Bandit Meta-Strategy (Thompson Sampling),2.6033941146558597
2023-02-09,Bandit Meta-Strategy (Thompson Sampling),2.5829603994091532
2023-02-10,Bandit Meta-Strategy (Thompson Sampling),2.577752191768045
2023-02-13,Bandit Meta-Strategy (Thompson Sampling),2.6020310817268237
2023-02-14,Bandit Meta-Strategy (Thompson Sampling),2.607846191585794
2023-02-15,Bandit Meta-Strategy (Thompson Sampling),2.6112101520642264
2023-02-16,Bandit Meta-Strategy (Thompson Sampling),2.5678194300030546
2023-02-17,Bandit Meta-Strategy (Thompson Sampling),2.568328546382972
2023-02-21,Bandit Meta-Strategy (Thompson Sampling),2.5239387961366466
2023-02-22,Bandit Meta-Strategy (Thompson Sampling),2.517596344394704
2023-02-23,Bandit Meta-Strategy (Thompson Sampling),2.526253393537526
2023-02-24,Bandit Meta-Strategy (Thompson Sampling),2.5012731972838256
2023-02-27,Bandit Meta-Strategy (Thompson Sampling),2.5090161040852186
2023-02-28,Bandit Meta-Strategy (Thompson Sampling),2.507306212131016
2023-03-01,Bandit Meta-Strategy (Thompson Sampling),2.4890393363145242
2023-03-02,Bandit Meta-Strategy (Thompson Sampling),2.5015586737137534
2023-03-03,Bandit Meta-Strategy (Thompson Sampling),2.5269508159633913
2023-03-06,Bandit Meta-Strategy (Thompson Sampling),2.535705046794268
2023-03-07,Bandit Meta-Strategy (Thompson Sampling),2.501681263096335
2023-03-08,Bandit Meta-Strategy (Thompson Sampling),2.492510046328349
2023-03-09,Bandit Meta-Strategy (Thompson Sampling),2.4579264969402117
2023-03-10,Bandit Meta-Strategy (Thompson Sampling),2.449612653754777
2023-03-13,Bandit Meta-Strategy (Thompson Sampling),2.4609714120157276
2023-03-14,Bandit Meta-Strategy (Thompson Sampling),2.489792828519742
2023-03-15,Bandit Meta-Strategy (Thompson Sampling),2.4978284636646912
2023-03-16,Bandit Meta-Strategy (Thompson Sampling),2.511343175515538
2023-03-17,Bandit Meta-Strategy (Thompson Sampling),2.499920466071967
2023-03-20,Bandit Meta-Strategy (Thompson Sampling),2.5254234302073635
2023-03-21,Bandit Meta-Strategy (Thompson Sampling),2.543350590468813
2023-03-22,Bandit Meta-Strategy (Thompson Sampling),2.5141403282285797
2023-03-23,Bandit Meta-Strategy (Thompson Sampling),2.523866892733818
2023-03-24,Bandit Meta-Strategy (Thompson Sampling),2.544245781888708
2023-03-27,Bandit Meta-Strategy (Thompson Sampling),2.5554071497498976
2023-03-28,Bandit Meta-Strategy (Thompson Sampling),2.5471251301547277
2023-03-29,Bandit Meta-Strategy (Thompson Sampling),2.57203734939701
2023-03-30,Bandit Meta-Strategy (Thompson Sampling),2.5834417692819245
2023-03-31,Bandit Meta-Strategy (Thompson Sampling),2.581695250872549
2023-04-03,Bandit Meta-Strategy (Thompson Sampling),2.598873007093633
2023-04-04,Bandit Meta-Strategy (Thompson Sampling),2.589567946811702
2023-04-05,Bandit Meta-Strategy (Thompson Sampling),2.596968922178704
2023-04-06,Bandit Meta-Strategy (Thompson Sampling),2.603947112032667
2023-04-10,Bandit Meta-Strategy (Thompson Sampling),2.599213014709264
2023-04-11,Bandit Meta-Strategy (Thompson Sampling),2.598540257103606
2023-04-12,Bandit Meta-Strategy (Thompson Sampling),2.579331327828154
2023-04-13,Bandit Meta-Strategy (Thompson Sampling),2.6168390142425517
2023-04-14,Bandit Meta-Strategy (Thompson Sampling),2.6241627532379037
2023-04-17,Bandit Meta-Strategy (Thompson Sampling),2.6271710697550676
2023-04-18,Bandit Meta-Strategy (Thompson Sampling),2.624025325233886
2023-04-19,Bandit Meta-Strategy (Thompson Sampling),2.6184462369467205
2023-04-20,Bandit Meta-Strategy (Thompson Sampling),2.602956685325918
2023-04-21,Bandit Meta-Strategy (Thompson Sampling),2.6185858864778915
2023-04-24,Bandit Meta-Strategy (Thompson Sampling),2.6216349657774307
2023-04-25,Bandit Meta-Strategy (Thompson Sampling),2.5881340066434984
2023-04-26,Bandit Meta-Strategy (Thompson Sampling),2.5733027222005895
2023-04-27,Bandit Meta-Strategy (Thompson Sampling),2.6247479347278686
2023-04-28,Bandit Meta-Strategy (Thompson Sampling),2.623080461878535
2023-05-01,Bandit Meta-Strategy (Thompson Sampling),2.6197901371354604
2023-05-02,Bandit Meta-Strategy (Thompson Sampling),2.6056375556770024
2023-05-03,Bandit Meta-Strategy (Thompson Sampling),2.5879194033642103
2023-05-04,Bandit Meta-Strategy (Thompson Sampling),2.575746019580382
2023-05-05,Bandit Meta-Strategy (Thompson Sampling),2.6048424386304365
2023-05-08,Bandit Meta-Strategy (Thompson Sampling),2.610402694887453
2023-05-09,Bandit Meta-Strategy (Thompson Sampling),2.5967425138137643
2023-05-10,Bandit Meta-Strategy (Thompson Sampling),2.601999402295876
2023-05-11,Bandit Meta-Strategy (Thompson Sampling),2.605679355845456
2023-05-12,Bandit Meta-Strategy (Thompson Sampling),2.6029284615422825
2023-05-15,Bandit Meta-Strategy (Thompson Sampling),2.5972510133689632
2023-05-16,Bandit Meta-Strategy (Thompson Sampling),2.58396782281517
2023-05-17,Bandit Meta-Strategy (Thompson Sampling),2.600071809023093
2023-05-18,Bandit Meta-Strategy (Thompson Sampling),2.6128435410464967
2023-05-19,Bandit Meta-Strategy (Thompson Sampling),2.6086101718504615
2023-05-22,Bandit Meta-Strategy (Thompson Sampling),2.590048379858107
2023-05-23,Bandit Meta-Strategy (Thompson Sampling),2.579416582677235
2023-05-24,Bandit Meta-Strategy (Thompson Sampling),2.5677755944730554
2023-05-25,Bandit Meta-Strategy (Thompson Sampling),2.567165625700137
2023-05-26,Bandit Meta-Strategy (Thompson Sampling),2.5868366261449367
2023-05-30,Bandit Meta-Strategy (Thompson Sampling),2.5846898075004594
2023-05-31,Bandit Meta-Strategy (Thompson Sampling),2.5834074457687546
2023-06-01,Bandit Meta-Strategy (Thompson Sampling),2.609271641139812
2023-06-02,Bandit Meta-Strategy (Thompson Sampling),2.6480613309463767
2023-06-05,Bandit Meta-Strategy (Thompson Sampling),2.6471886755560075
2023-06-06,Bandit Meta-Strategy (Thompson Sampling),2.651501141006902
2023-06-07,Bandit Meta-Strategy (Thompson Sampling),2.6502751814482983
2023-06-08,Bandit Meta-Strategy (Thompson Sampling),2.667304918829188
2023-06-09,Bandit Meta-Strategy (Thompson Sampling),2.6709854407695874
2023-06-12,Bandit Meta-Strategy (Thompson Sampling),2.68522186726738
2023-06-13,Bandit Meta-Strategy (Thompson Sampling),2.6993618188103015
2023-06-14,Bandit Meta-Strategy (Thompson Sampling),2.7058228258626262
2023-06-15,Bandit Meta-Strategy (Thompson Sampling),2.731379717771085
2023-06-16,Bandit Meta-Strategy (Thompson Sampling),2.72548526887941
2023-06-20,Bandit Meta-Strategy (Thompson Sampling),2.713052833078899
2023-06-21,Bandit Meta-Strategy (Thompson Sampling),2.7036244820703463
2023-06-22,Bandit Meta-Strategy (Thompson Sampling),2.7143730642957253
2023-06-23,Bandit Meta-Strategy (Thompson Sampling),2.6998407307476304
2023-06-26,Bandit Meta-Strategy (Thompson Sampling),2.6812630317596495
2023-06-27,Bandit Meta-Strategy (Thompson Sampling),2.695149231044287
2023-06-28,Bandit Meta-Strategy (Thompson Sampling),2.692788146811676
2023-06-29,Bandit Meta-Strategy (Thompson Sampling),2.700750926578517
2023-06-30,Bandit Meta-Strategy (Thompson Sampling),2.734833624114092
2023-07-03,Bandit Meta-Strategy (Thompson Sampling),2.743689998379451
2023-07-05,Bandit Meta-Strategy (Thompson Sampling),2.7449018258633915
2023-07-06,Bandit Meta-Strategy (Thompson Sampling),2.712370404585115
2023-07-07,Bandit Meta-Strategy (Thompson Sampling),2.690381937938043
2023-07-10,Bandit Meta-Strategy (Thompson Sampling),2.6961486442197238
2023-07-11,Bandit Meta-Strategy (Thompson Sampling),2.708179785291331
2023-07-12,Bandit Meta-Strategy (Thompson Sampling),2.727620502450979
2023-07-13,Bandit Meta-Strategy (Thompson Sampling),2.7415766384997284
2023-07-14,Bandit Meta-Strategy (Thompson Sampling),2.738990134701639
2023-07-17,Bandit Meta-Strategy (Thompson Sampling),2.741469005095679
2023-07-18,Bandit Meta-Strategy (Thompson Sampling),2.7537991103761503
2023-07-19,Bandit Meta-Strategy (Thompson Sampling),2.76878409013066
2023-07-20,Bandit Meta-Strategy (Thompson Sampling),2.7767821362052305
2023-07-21,Bandit Meta-Strategy (Thompson Sampling),2.783953202899517
2023-07-24,Bandit Meta-Strategy (Thompson Sampling),2.804004814175288
2023-07-25,Bandit Meta-Strategy (Thompson Sampling),2.8023961198737695
2023-07-26,Bandit Meta-Strategy (Thompson Sampling),2.812101711348064
2023-07-27,Bandit Meta-Strategy (Thompson Sampling),2.7961467659606956
2023-07-28,Bandit Meta-Strategy (Thompson Sampling),2.8215508256829933
2023-07-31,Bandit Meta-Strategy (Thompson Sampling),2.8173681965656967
2023-08-01,Bandit Meta-Strategy (Thompson Sampling),2.811554415990811
2023-08-02,Bandit Meta-Strategy (Thompson Sampling),2.785664832398574
2023-08-03,Bandit Meta-Strategy (Thompson Sampling),2.792673405913709
2023-08-04,Bandit Meta-Strategy (Thompson Sampling),2.778957310724878
2023-08-07,Bandit Meta-Strategy (Thompson Sampling),2.8125604197340843
2023-08-08,Bandit Meta-Strategy (Thompson Sampling),2.803731017658859
2023-08-09,Bandit Meta-Strategy (Thompson Sampling),2.7920692109563325
2023-08-10,Bandit Meta-Strategy (Thompson Sampling),2.7953561278246295
2023-08-11,Bandit Meta-Strategy (Thompson Sampling),2.799734084846001
2023-08-14,Bandit Meta-Strategy (Thompson Sampling),2.804399430376846
2023-08-15,Bandit Meta-Strategy (Thompson Sampling),2.772206197715899
2023-08-16,Bandit Meta-Strategy (Thompson Sampling),2.7532673489128676
2023-08-17,Bandit Meta-Strategy (Thompson Sampling),2.7432239531193057
2023-08-18,Bandit Meta-Strategy (Thompson Sampling),2.7472217621983965
2023-08-21,Bandit Meta-Strategy (Thompson Sampling),2.7470668823262896
2023-08-22,Bandit Meta-Strategy (Thompson Sampling),2.735144012330486
2023-08-23,Bandit Meta-Strategy (Thompson Sampling),2.750544254298078
2023-08-24,Bandit Meta-Strategy (Thompson Sampling),2.724633062007971
2023-08-25,Bandit Meta-Strategy (Thompson Sampling),2.742211535230477
2023-08-28,Bandit Meta-Strategy (Thompson Sampling),2.7520098804781994
2023-08-29,Bandit Meta-Strategy (Thompson Sampling),2.779040963914939
2023-08-30,Bandit Meta-Strategy (Thompson Sampling),2.7845907315852068
2023-08-31,Bandit Meta-Strategy (Thompson Sampling),2.7764055740575686
2023-09-01,Bandit Meta-Strategy (Thompson Sampling),2.774539992516649
2023-09-05,Bandit Meta-Strategy (Thompson Sampling),2.7634519419940164
2023-09-06,Bandit Meta-Strategy (Thompson Sampling),2.746801166748745
2023-09-07,Bandit Meta-Strategy (Thompson Sampling),2.750064238959749
2023-09-08,Bandit Meta-Strategy (Thompson Sampling),2.7550869315367588
2023-09-11,Bandit Meta-Strategy (Thompson Sampling),2.7761950190072913
2023-09-12,Bandit Meta-Strategy (Thompson Sampling),2.7728687411383754
2023-09-13,Bandit Meta-Strategy (Thompson Sampling),2.774707943339739
2023-09-14,Bandit Meta-Strategy (Thompson Sampling),2.787078789156473
2023-09-15,Bandit Meta-Strategy (Thompson Sampling),2.7574696959777123
2023-09-18,Bandit Meta-Strategy (Thompson Sampling),2.7590817423433087
2023-09-19,Bandit Meta-Strategy (Thompson Sampling),2.750616578235566
2023-09-20,Bandit Meta-Strategy (Thompson Sampling),2.735351480684961
2023-09-21,Bandit Meta-Strategy (Thompson Sampling),2.697137329126618
2023-09-22,Bandit Meta-Strategy (Thompson Sampling),2.68699418595475
2023-09-25,Bandit Meta-Strategy (Thompson Sampling),2.6915197264036292
2023-09-26,Bandit Meta-Strategy (Thompson Sampling),2.6637349883142276
2023-09-27,Bandit Meta-Strategy (Thompson Sampling),2.658634239640304
2023-09-28,Bandit Meta-Strategy (Thompson Sampling),2.6668604435120367
2023-09-29,Bandit Meta-Strategy (Thompson Sampling),2.6576769851439157
2023-10-02,Bandit Meta-Strategy (Thompson Sampling),2.6587172009764104
2023-10-03,Bandit Meta-Strategy (Thompson Sampling),2.6320715666979395
2023-10-04,Bandit Meta-Strategy (Thompson Sampling),2.639380337495596
2023-10-05,Bandit Meta-Strategy (Thompson Sampling),2.6224278020927634
2023-10-06,Bandit Meta-Strategy (Thompson Sampling),2.6349690690377066
2023-10-09,Bandit Meta-Strategy (Thompson Sampling),2.6449735754502512
2023-10-10,Bandit Meta-Strategy (Thompson Sampling),2.6634922088202493
2023-10-11,Bandit Meta-Strategy (Thompson Sampling),2.652611192846293
2023-10-12,Bandit Meta-Strategy (Thompson Sampling),2.6439809148066815
2023-10-13,Bandit Meta-Strategy (Thompson Sampling),2.6413827038004336
2023-10-16,Bandit Meta-Strategy (Thompson Sampling),2.6688917278958817
2023-10-17,Bandit Meta-Strategy (Thompson Sampling),2.667847743732852
2023-10-18,Bandit Meta-Strategy (Thompson Sampling),2.6407466583826924
2023-10-19,Bandit Meta-Strategy (Thompson Sampling),2.6310123437346333
2023-10-20,Bandit Meta-Strategy (Thompson Sampling),2.6088311977054275
2023-10-23,Bandit Meta-Strategy (Thompson Sampling),2.6068946854131436
2023-10-24,Bandit Meta-Strategy (Thompson Sampling),2.623848331419758
2023-10-25,Bandit Meta-Strategy (Thompson Sampling),2.6083158394732253
2023-10-26,Bandit Meta-Strategy (Thompson Sampling),2.575259570382116
2023-10-27,Bandit Meta-Strategy (Thompson Sampling),2.5480137511139307
2023-10-30,Bandit Meta-Strategy (Thompson Sampling),2.5833577936218037
2023-10-31,Bandit Meta-Strategy (Thompson Sampling),2.5983876175844616
2023-11-01,Bandit Meta-Strategy (Thompson Sampling),2.616651748587685
2023-11-02,Bandit Meta-Strategy (Thompson Sampling),2.6590099632810684
2023-11-03,Bandit Meta-Strategy (Thompson Sampling),2.671784407643166
2023-11-06,Bandit Meta-Strategy (Thompson Sampling),2.6749620818639075
2023-11-07,Bandit Meta-Strategy (Thompson Sampling),2.678460114362225
2023-11-08,Bandit Meta-Strategy (Thompson Sampling),2.6717652425721288
2023-11-09,Bandit Meta-Strategy (Thompson Sampling),2.6547713960670576
2023-11-10,Bandit Meta-Strategy (Thompson Sampling),2.679591197675671
2023-11-13,Bandit Meta-Strategy (Thompson Sampling),2.6861641706576256
2023-11-14,Bandit Meta-Strategy (Thompson Sampling),2.717206125131006
2023-11-15,Bandit Meta-Strategy (Thompson Sampling),2.7343915323181722
2023-11-16,Bandit Meta-Strategy (Thompson Sampling),2.7134889119039967
2023-11-17,Bandit Meta-Strategy (Thompson Sampling),2.717343948115815
2023-11-20,Bandit Meta-Strategy (Thompson Sampling),2.727408960285645
2023-11-21,Bandit Meta-Strategy (Thompson Sampling),2.7309441231664113
2023-11-22,Bandit Meta-Strategy (Thompson Sampling),2.7350873578445665
2023-11-24,Bandit Meta-Strategy (Thompson Sampling),2.7438569616417756
2023-11-27,Bandit Meta-Strategy (Thompson Sampling),2.7370033160002953
2023-11-28,Bandit Meta-Strategy (Thompson Sampling),2.7429086375881435
2023-11-29,Bandit Meta-Strategy (Thompson Sampling),2.7337341799513637
2023-11-30,Bandit Meta-Strategy (Thompson Sampling),2.7442051328279335
2023-12-01,Bandit Meta-Strategy (Thompson Sampling),2.7463756732584175
2023-12-04,Bandit Meta-Strategy (Thompson Sampling),2.734833569920783
2023-12-05,Bandit Meta-Strategy (Thompson Sampling),2.727819315084444
2023-12-06,Bandit Meta-Strategy (Thompson Sampling),2.7111600451112796
2023-12-07,Bandit Meta-Strategy (Thompson Sampling),2.7192771542577208
2023-12-08,Bandit Meta-Strategy (Thompson Sampling),2.7211624867595043
2023-12-11,Bandit Meta-Strategy (Thompson Sampling),2.7221605203746964
2023-12-12,Bandit Meta-Strategy (Thompson Sampling),2.7297378932369973
2023-12-13,Bandit Meta-Strategy (Thompson Sampling),2.758840170545207
2023-12-14,Bandit Meta-Strategy (Thompson Sampling),2.7609005637564317
2023-12-15,Bandit Meta-Strategy (Thompson Sampling),2.7595837820932867
2023-12-18,Bandit Meta-Strategy (Thompson Sampling),2.7827431691251703
2023-12-19,Bandit Meta-Strategy (Thompson Sampling),2.800469820385931
2023-12-20,Bandit Meta-Strategy (Thompson Sampling),2.7563936512969436
2023-12-21,Bandit Meta-Strategy (Thompson Sampling),2.779913616154415
2023-12-22,Bandit Meta-Strategy (Thompson Sampling),2.7860978078848855
