date,strategy,drawdown
2025-11-24,9. Max Diversification,0.0
2025-11-25,9. Max Diversification,0.0
2025-11-26,9. Max Diversification,-0.00015080566282229545
2025-05-30,10. Max Decorrelation,0.0
2025-06-02,10. Max Decorrelation,0.0
2025-06-03,10. Max Decorrelation,0.0
2025-06-04,10. Max Decorrelation,0.0
2025-06-05,10. Max Decorrelation,0.0
2025-06-06,10. Max Decorrelation,0.0
2025-06-09,10. Max Decorrelation,0.0
2025-06-10,10. Max Decorrelation,0.0
2025-06-11,10. Max Decorrelation,0.0
2025-06-12,10. Max Decorrelation,0.0
2025-06-13,10. Max Decorrelation,0.0
2025-06-16,10. Max Decorrelation,0.0
2025-06-17,10. Max Decorrelation,0.0
2025-06-18,10. Max Decorrelation,0.0
2025-06-20,10. Max Decorrelation,0.0
2025-06-23,10. Max Decorrelation,0.0
2025-06-24,10. Max Decorrelation,0.0
2025-06-25,10. Max Decorrelation,0.0
2025-06-26,10. Max Decorrelation,0.0
2025-06-27,10. Max Decorrelation,0.0
2025-06-30,10. Max Decorrelation,0.0
2025-07-01,10. Max Decorrelation,0.0
2025-07-02,10. Max Decorrelation,0.0
2025-07-03,10. Max Decorrelation,-0.0010999999999999899
2025-07-07,10. Max Decorrelation,-0.019177278183524882
2025-07-08,10. Max Decorrelation,-0.020056658985748266
2025-07-09,10. Max Decorrelation,-0.013168359942609564
2025-07-10,10. Max Decorrelation,-0.004035621122267297
2025-07-11,10. Max Decorrelation,-0.004367895490782647
2025-07-14,10. Max Decorrelation,-0.0031137497469235775
2025-07-15,10. Max Decorrelation,-0.0054458056256943
2025-07-16,10. Max Decorrelation,0.0
2025-07-17,10. Max Decorrelation,-0.00035423167468852997
2025-07-18,10. Max Decorrelation,-0.0007144999272098131
2025-07-21,10. Max Decorrelation,0.0
2025-07-22,10. Max Decorrelation,0.0
2025-07-23,10. Max Decorrelation,0.0
2025-07-24,10. Max Decorrelation,-0.005953057900670122
2025-07-25,10. Max Decorrelation,-0.006058951066012786
2025-07-28,10. Max Decorrelation,-0.0016254141058200276
2025-07-29,10. Max Decorrelation,-0.005723147286979912
2025-07-30,10. Max Decorrelation,-0.007410251162472272
2025-07-31,10. Max Decorrelation,-0.009402828471993752
2025-08-01,10. Max Decorrelation,-0.009832657658351208
2025-08-04,10. Max Decorrelation,0.0
2025-08-05,10. Max Decorrelation,-0.006464742203021569
2025-08-06,10. Max Decorrelation,0.0
2025-08-07,10. Max Decorrelation,0.0
2025-08-08,10. Max Decorrelation,-0.00035774723757213243
2025-08-11,10. Max Decorrelation,0.0
2025-08-12,10. Max Decorrelation,0.0
2025-08-13,10. Max Decorrelation,0.0
2025-08-14,10. Max Decorrelation,0.0
2025-08-15,10. Max Decorrelation,-0.00011357096386086426
2025-08-18,10. Max Decorrelation,0.0
2025-08-19,10. Max Decorrelation,-0.009592150955042148
2025-08-20,10. Max Decorrelation,-0.016094859119243424
2025-08-21,10. Max Decorrelation,-0.02052079839220955
2025-08-22,10. Max Decorrelation,-0.020612870295458514
2025-08-25,10. Max Decorrelation,-0.02012622950814888
2025-08-26,10. Max Decorrelation,-0.018920026458610413
2025-08-27,10. Max Decorrelation,-0.018201841415775483
2025-08-28,10. Max Decorrelation,-0.019342143511677828
2025-08-29,10. Max Decorrelation,-0.019397254922121365
2025-09-02,10. Max Decorrelation,-0.025714063456905065
2025-09-03,10. Max Decorrelation,-0.02092706169463094
2025-09-04,10. Max Decorrelation,-0.009217383985549096
2025-09-05,10. Max Decorrelation,-0.009395362659393669
2025-09-08,10. Max Decorrelation,-0.008678575547385478
2025-09-09,10. Max Decorrelation,-0.007159725277888742
2025-09-10,10. Max Decorrelation,-0.012816811656643874
2025-09-11,10. Max Decorrelation,0.0
2025-09-12,10. Max Decorrelation,-0.0005609645302334428
2025-09-15,10. Max Decorrelation,0.0
2025-09-16,10. Max Decorrelation,0.0
2025-09-17,10. Max Decorrelation,-0.0030719372489124964
2025-09-18,10. Max Decorrelation,-0.00441653752070823
2025-09-19,10. Max Decorrelation,-0.004564232277902763
2025-09-22,10. Max Decorrelation,-0.0012662204589964695
2025-09-23,10. Max Decorrelation,-0.010420504670263741
2025-09-24,10. Max Decorrelation,-0.008391521331093294
2025-09-25,10. Max Decorrelation,-0.01270063635835653
2025-09-26,10. Max Decorrelation,-0.012815388414885824
2025-09-29,10. Max Decorrelation,-0.00491978489879852
2025-09-30,10. Max Decorrelation,0.0
2025-10-01,10. Max Decorrelation,0.0
2025-10-02,10. Max Decorrelation,0.0
2025-10-03,10. Max Decorrelation,-0.00012989089488558563
2025-10-06,10. Max Decorrelation,0.0
2025-10-07,10. Max Decorrelation,-0.005137836878355535
2025-10-08,10. Max Decorrelation,0.0
2025-10-09,10. Max Decorrelation,0.0
2025-10-10,10. Max Decorrelation,-0.00010336349686124944
2025-10-13,10. Max Decorrelation,0.0
2025-10-14,10. Max Decorrelation,-0.012507483016484605
2025-10-15,10. Max Decorrelation,-0.006200182411014139
2025-10-16,10. Max Decorrelation,-0.007756880659469016
2025-10-17,10. Max Decorrelation,-0.0080492905822348
2025-10-20,10. Max Decorrelation,0.0
2025-10-21,10. Max Decorrelation,-0.005315990553524171
2025-10-22,10. Max Decorrelation,-0.006293523414239818
2025-10-23,10. Max Decorrelation,-0.0019093003081133712
2025-10-24,10. Max Decorrelation,-0.0020472450156761046
2025-10-27,10. Max Decorrelation,0.0
2025-10-28,10. Max Decorrelation,0.0
2025-10-29,10. Max Decorrelation,0.0
2025-10-30,10. Max Decorrelation,-0.024545875781346982
2025-10-31,10. Max Decorrelation,-0.024763499488342968
2025-11-03,10. Max Decorrelation,-0.022548973662211765
2025-11-04,10. Max Decorrelation,-0.03591765397860514
2025-11-05,10. Max Decorrelation,-0.03445153230079855
2025-11-06,10. Max Decorrelation,-0.047407597857466614
2025-11-07,10. Max Decorrelation,-0.04753086890049595
2025-11-10,10. Max Decorrelation,-0.025425910613114524
2025-11-11,10. Max Decorrelation,-0.02189500765140337
2025-11-12,10. Max Decorrelation,-0.028163163071392036
2025-11-13,10. Max Decorrelation,-0.041079324114269795
2025-11-14,10. Max Decorrelation,-0.0411910336488882
2025-11-17,10. Max Decorrelation,-0.04082324018756052
2025-11-18,10. Max Decorrelation,-0.052430538819693714
2025-11-19,10. Max Decorrelation,-0.0410569260307714
2025-11-20,10. Max Decorrelation,-0.05008258156118986
2025-11-21,10. Max Decorrelation,-0.050215490361666726
2025-11-24,10. Max Decorrelation,-0.030115880715755328
2025-11-25,10. Max Decorrelation,-0.02115145284703694
2025-11-26,10. Max Decorrelation,-0.02130553552354654
2025-05-30,11. Sharpe Maximization,0.0
2025-06-02,11. Sharpe Maximization,0.0
2025-06-03,11. Sharpe Maximization,0.0
2025-06-04,11. Sharpe Maximization,0.0
2025-06-05,11. Sharpe Maximization,0.0
2025-06-06,11. Sharpe Maximization,0.0
2025-06-09,11. Sharpe Maximization,0.0
2025-06-10,11. Sharpe Maximization,0.0
2025-06-11,11. Sharpe Maximization,0.0
2025-06-12,11. Sharpe Maximization,0.0
2025-06-13,11. Sharpe Maximization,0.0
2025-06-16,11. Sharpe Maximization,0.0
2025-06-17,11. Sharpe Maximization,0.0
2025-06-18,11. Sharpe Maximization,0.0
2025-06-20,11. Sharpe Maximization,0.0
2025-06-23,11. Sharpe Maximization,0.0
2025-06-24,11. Sharpe Maximization,0.0
2025-06-25,11. Sharpe Maximization,0.0
2025-06-26,11. Sharpe Maximization,0.0
2025-06-27,11. Sharpe Maximization,0.0
2025-06-30,11. Sharpe Maximization,0.0
2025-07-01,11. Sharpe Maximization,0.0
2025-07-02,11. Sharpe Maximization,0.0
2025-07-03,11. Sharpe Maximization,-0.0010999999999999899
2025-07-07,11. Sharpe Maximization,-0.008859467361033935
2025-07-08,11. Sharpe Maximization,-0.018831102247084397
2025-07-09,11. Sharpe Maximization,-0.009710899719167054
2025-07-10,11. Sharpe Maximization,-0.0037146734041427765
2025-07-11,11. Sharpe Maximization,-0.004101600868718469
2025-07-14,11. Sharpe Maximization,-0.004617848378774103
2025-07-15,11. Sharpe Maximization,0.0
2025-07-16,11. Sharpe Maximization,0.0
2025-07-17,11. Sharpe Maximization,0.0
2025-07-18,11. Sharpe Maximization,-0.00036938562139521714
2025-07-21,11. Sharpe Maximization,-0.0008007726363515767
2025-07-22,11. Sharpe Maximization,-0.0032307492786686257
2025-07-23,11. Sharpe Maximization,0.0
2025-07-24,11. Sharpe Maximization,0.0
2025-07-25,11. Sharpe Maximization,-0.0001684808291525981
2025-07-28,11. Sharpe Maximization,-0.0012594446497511786
2025-07-29,11. Sharpe Maximization,-0.00017017369666269194
2025-07-30,11. Sharpe Maximization,0.0
2025-07-31,11. Sharpe Maximization,0.0
2025-08-01,11. Sharpe Maximization,-6.16969081604887e-05
2025-08-04,11. Sharpe Maximization,0.0
2025-08-05,11. Sharpe Maximization,-0.008049750437244313
2025-08-06,11. Sharpe Maximization,-0.006980676697575549
2025-08-07,11. Sharpe Maximization,-0.008365143691310646
2025-08-08,11. Sharpe Maximization,-0.008809642833347864
2025-08-11,11. Sharpe Maximization,-0.010283452228505189
2025-08-12,11. Sharpe Maximization,-0.004416535039557511
2025-08-13,11. Sharpe Maximization,-0.006702844647614556
2025-08-14,11. Sharpe Maximization,-0.00474880421780897
2025-08-15,11. Sharpe Maximization,-0.004912776066903887
2025-08-18,11. Sharpe Maximization,-0.006845277310903653
2025-08-19,11. Sharpe Maximization,-0.01503422893586269
2025-08-20,11. Sharpe Maximization,-0.019941483547248944
2025-08-21,11. Sharpe Maximization,-0.021962709560385447
2025-08-22,11. Sharpe Maximization,-0.022059285105724972
2025-08-25,11. Sharpe Maximization,-0.023605103326932046
2025-08-26,11. Sharpe Maximization,-0.024732438025073945
2025-08-27,11. Sharpe Maximization,-0.02071573498419331
2025-08-28,11. Sharpe Maximization,-0.019982258717165143
2025-08-29,11. Sharpe Maximization,-0.02004163241052597
2025-09-02,11. Sharpe Maximization,-0.024385188473926706
2025-09-03,11. Sharpe Maximization,-0.012337590130404879
2025-09-04,11. Sharpe Maximization,-0.006870167246380683
2025-09-05,11. Sharpe Maximization,-0.007252959386094493
2025-09-08,11. Sharpe Maximization,-0.008345420755789163
2025-09-09,11. Sharpe Maximization,-0.007990924647227218
2025-09-10,11. Sharpe Maximization,-0.01517068635602331
2025-09-11,11. Sharpe Maximization,-0.006302447114737799
2025-09-12,11. Sharpe Maximization,-0.006744357458797862
2025-09-15,11. Sharpe Maximization,0.0
2025-09-16,11. Sharpe Maximization,-0.0031563682511332454
2025-09-17,11. Sharpe Maximization,-0.0019713056146064183
2025-09-18,11. Sharpe Maximization,-0.004320485178579894
2025-09-19,11. Sharpe Maximization,-0.004869326300953826
2025-09-22,11. Sharpe Maximization,0.0
2025-09-23,11. Sharpe Maximization,-0.002191778418285275
2025-09-24,11. Sharpe Maximization,-0.008428946685911935
2025-09-25,11. Sharpe Maximization,-0.004574904749568964
2025-09-26,11. Sharpe Maximization,-0.004760321931543536
2025-09-29,11. Sharpe Maximization,-0.004238556596461236
2025-09-30,11. Sharpe Maximization,0.0
2025-10-01,11. Sharpe Maximization,0.0
2025-10-02,11. Sharpe Maximization,0.0
2025-10-03,11. Sharpe Maximization,-7.378335051291693e-05
2025-10-06,11. Sharpe Maximization,0.0
2025-10-07,11. Sharpe Maximization,-0.005202936366171557
2025-10-08,11. Sharpe Maximization,-0.002772040802670497
2025-10-09,11. Sharpe Maximization,-0.008709228655197432
2025-10-10,11. Sharpe Maximization,-0.008782900940049654
2025-10-13,11. Sharpe Maximization,0.0
2025-10-14,11. Sharpe Maximization,0.0
2025-10-15,11. Sharpe Maximization,0.0
2025-10-16,11. Sharpe Maximization,-0.0012007581449114096
2025-10-17,11. Sharpe Maximization,-0.0014466638125684224
2025-10-20,11. Sharpe Maximization,0.0
2025-10-21,11. Sharpe Maximization,-0.008910854497923277
2025-10-22,11. Sharpe Maximization,-0.010471086455283154
2025-10-23,11. Sharpe Maximization,-0.008114089063968828
2025-10-24,11. Sharpe Maximization,-0.00825212228717806
2025-10-27,11. Sharpe Maximization,0.0
2025-10-28,11. Sharpe Maximization,-0.0033532262972360777
2025-10-29,11. Sharpe Maximization,0.0
2025-10-30,11. Sharpe Maximization,0.0
2025-10-31,11. Sharpe Maximization,-0.0001505004611216182
2025-11-03,11. Sharpe Maximization,-0.0021514428589088823
2025-11-04,11. Sharpe Maximization,-0.008173259569207902
2025-11-05,11. Sharpe Maximization,-0.003985201237873255
2025-11-06,11. Sharpe Maximization,-0.006390221663748064
2025-11-07,11. Sharpe Maximization,-0.006752416418030717
2025-11-10,11. Sharpe Maximization,0.0
2025-11-11,11. Sharpe Maximization,0.0
2025-11-12,11. Sharpe Maximization,-0.00393091423968296
2025-11-13,11. Sharpe Maximization,-0.017944469625222954
2025-11-14,11. Sharpe Maximization,-0.018080773551715907
2025-11-17,11. Sharpe Maximization,-0.009821295000292189
2025-11-18,11. Sharpe Maximization,-0.010311588786383587
2025-11-19,11. Sharpe Maximization,0.0
2025-11-20,11. Sharpe Maximization,-0.006787732769648812
2025-11-21,11. Sharpe Maximization,-0.007038579723224075
2025-11-24,11. Sharpe Maximization,0.0
2025-11-25,11. Sharpe Maximization,0.0
2025-11-26,11. Sharpe Maximization,-2.7901552007345066e-05
2025-05-30,12. CVaR Minimization,0.0
2025-06-02,12. CVaR Minimization,0.0
2025-06-03,12. CVaR Minimization,0.0
2025-06-04,12. CVaR Minimization,0.0
2025-06-05,12. CVaR Minimization,0.0
2025-06-06,12. CVaR Minimization,0.0
2025-06-09,12. CVaR Minimization,0.0
2025-06-10,12. CVaR Minimization,0.0
2025-06-11,12. CVaR Minimization,0.0
2025-06-12,12. CVaR Minimization,0.0
2025-06-13,12. CVaR Minimization,0.0
2025-06-16,12. CVaR Minimization,0.0
2025-06-17,12. CVaR Minimization,0.0
2025-06-18,12. CVaR Minimization,0.0
2025-06-20,12. CVaR Minimization,0.0
2025-06-23,12. CVaR Minimization,0.0
2025-06-24,12. CVaR Minimization,0.0
2025-06-25,12. CVaR Minimization,0.0
2025-06-26,12. CVaR Minimization,0.0
2025-06-27,12. CVaR Minimization,0.0
2025-06-30,12. CVaR Minimization,0.0
2025-07-01,12. CVaR Minimization,0.0
2025-07-02,12. CVaR Minimization,0.0
2025-07-03,12. CVaR Minimization,-0.0010999999999999899
2025-07-07,12. CVaR Minimization,-0.006736495107999341
2025-07-08,12. CVaR Minimization,-0.01989957692501365
2025-07-09,12. CVaR Minimization,-0.010699546494813306
2025-07-10,12. CVaR Minimization,-0.006309164632747111
2025-07-11,12. CVaR Minimization,-0.00671653624953894
2025-07-14,12. CVaR Minimization,-0.006149206515099315
2025-07-15,12. CVaR Minimization,-0.002555605868009847
2025-07-16,12. CVaR Minimization,0.0
2025-07-17,12. CVaR Minimization,0.0
2025-07-18,12. CVaR Minimization,-5.495001329037844e-05
2025-07-21,12. CVaR Minimization,0.0
2025-07-22,12. CVaR Minimization,-0.0028140903846491042
2025-07-23,12. CVaR Minimization,0.0
2025-07-24,12. CVaR Minimization,0.0
2025-07-25,12. CVaR Minimization,-5.0803568849366017e-05
2025-07-28,12. CVaR Minimization,0.0
2025-07-29,12. CVaR Minimization,-0.0009881854979436602
2025-07-30,12. CVaR Minimization,0.0
2025-07-31,12. CVaR Minimization,0.0
2025-08-01,12. CVaR Minimization,-0.00011465771900137197
2025-08-04,12. CVaR Minimization,0.0
2025-08-05,12. CVaR Minimization,-0.004504240725496779
2025-08-06,12. CVaR Minimization,0.0
2025-08-07,12. CVaR Minimization,-0.0006464057214374892
2025-08-08,12. CVaR Minimization,-0.0013989905653812621
2025-08-11,12. CVaR Minimization,-0.0010557591140583566
2025-08-12,12. CVaR Minimization,0.0
2025-08-13,12. CVaR Minimization,-0.002914022141761262
2025-08-14,12. CVaR Minimization,0.0
2025-08-15,12. CVaR Minimization,-3.466742288090904e-05
2025-08-18,12. CVaR Minimization,-0.002471336607446338
2025-08-19,12. CVaR Minimization,-0.006007925974697422
2025-08-20,12. CVaR Minimization,-0.007785197525701696
2025-08-21,12. CVaR Minimization,-0.008879148149800939
2025-08-22,12. CVaR Minimization,-0.008915379605405328
2025-08-25,12. CVaR Minimization,-0.011593875728292775
2025-08-26,12. CVaR Minimization,-0.014136706731649925
2025-08-27,12. CVaR Minimization,-0.010188854762090227
2025-08-28,12. CVaR Minimization,-0.0066792977793363
2025-08-29,12. CVaR Minimization,-0.006719036929702685
2025-09-02,12. CVaR Minimization,-0.008763332144437166
2025-09-03,12. CVaR Minimization,0.0
2025-09-04,12. CVaR Minimization,0.0
2025-09-05,12. CVaR Minimization,-6.771077644553241e-05
2025-09-08,12. CVaR Minimization,-0.000504238312626368
2025-09-09,12. CVaR Minimization,0.0
2025-09-10,12. CVaR Minimization,-0.0020619494769822115
2025-09-11,12. CVaR Minimization,0.0
2025-09-12,12. CVaR Minimization,-0.00036398863405460525
2025-09-15,12. CVaR Minimization,0.0
2025-09-16,12. CVaR Minimization,-0.004467992215104799
2025-09-17,12. CVaR Minimization,-0.0018504228247868248
2025-09-18,12. CVaR Minimization,-0.008609803782203372
2025-09-19,12. CVaR Minimization,-0.008793084308785207
2025-09-22,12. CVaR Minimization,-0.00711533556928916
2025-09-23,12. CVaR Minimization,-0.009215414142562826
2025-09-24,12. CVaR Minimization,-0.011743937158804523
2025-09-25,12. CVaR Minimization,-0.011194835424002235
2025-09-26,12. CVaR Minimization,-0.011647055314319957
2025-09-29,12. CVaR Minimization,-0.009272468259671804
2025-09-30,12. CVaR Minimization,-0.0026135257006725853
2025-10-01,12. CVaR Minimization,0.0
2025-10-02,12. CVaR Minimization,-0.0006752923335595425
2025-10-03,12. CVaR Minimization,-0.0007013060648534597
2025-10-06,12. CVaR Minimization,0.0
2025-10-07,12. CVaR Minimization,-0.006127015745729535
2025-10-08,12. CVaR Minimization,-0.005004021359109987
2025-10-09,12. CVaR Minimization,-0.008732427124645682
2025-10-10,12. CVaR Minimization,-0.008907718441947236
2025-10-13,12. CVaR Minimization,0.0
2025-10-14,12. CVaR Minimization,0.0
2025-10-15,12. CVaR Minimization,0.0
2025-10-16,12. CVaR Minimization,-0.0021720592780113727
2025-10-17,12. CVaR Minimization,-0.0024061216126488676
2025-10-20,12. CVaR Minimization,0.0
2025-10-21,12. CVaR Minimization,-0.008619797984934856
2025-10-22,12. CVaR Minimization,-0.0056354111695813905
2025-10-23,12. CVaR Minimization,-0.004372269239500577
2025-10-24,12. CVaR Minimization,-0.004540253513367677
2025-10-27,12. CVaR Minimization,0.0
2025-10-28,12. CVaR Minimization,-0.002912720989765519
2025-10-29,12. CVaR Minimization,0.0
2025-10-30,12. CVaR Minimization,0.0
2025-10-31,12. CVaR Minimization,-0.00039562918706825514
2025-11-03,12. CVaR Minimization,-0.0011626829538300062
2025-11-04,12. CVaR Minimization,-0.007825977619065415
2025-11-05,12. CVaR Minimization,-0.003660520568447836
2025-11-06,12. CVaR Minimization,-0.008611266459690034
2025-11-07,12. CVaR Minimization,-0.008627003789386405
2025-11-10,12. CVaR Minimization,0.0
2025-11-11,12. CVaR Minimization,0.0
2025-11-12,12. CVaR Minimization,-0.00454452903921516
2025-11-13,12. CVaR Minimization,-0.01769546853886986
2025-11-14,12. CVaR Minimization,-0.01821813003017338
2025-11-17,12. CVaR Minimization,-0.011665995428917643
2025-11-18,12. CVaR Minimization,-0.019252053700138112
2025-11-19,12. CVaR Minimization,-0.010102210123361887
2025-11-20,12. CVaR Minimization,-0.014397102010456101
2025-11-21,12. CVaR Minimization,-0.014447652071997127
2025-11-24,12. CVaR Minimization,0.0
2025-11-25,12. CVaR Minimization,0.0
2025-11-26,12. CVaR Minimization,-8.138392400981815e-05
