date,strategy,return
2018-11-13,Bandit Meta-Strategy (Thompson Sampling),-0.002211073400099739
2018-11-14,Bandit Meta-Strategy (Thompson Sampling),-0.005363317840837878
2018-11-15,Bandit Meta-Strategy (Thompson Sampling),0.002598797197488123
2018-11-16,Bandit Meta-Strategy (Thompson Sampling),-0.003386160096418789
2018-11-19,Bandit Meta-Strategy (Thompson Sampling),-0.008421646262493532
2018-11-20,Bandit Meta-Strategy (Thompson Sampling),-0.016861289259390566
2018-11-21,Bandit Meta-Strategy (Thompson Sampling),-0.008386189363480012
2018-11-23,Bandit Meta-Strategy (Thompson Sampling),-0.00298915752651141
2018-11-26,Bandit Meta-Strategy (Thompson Sampling),0.009172040435363904
2018-11-27,Bandit Meta-Strategy (Thompson Sampling),0.01027424594122528
2018-11-28,Bandit Meta-Strategy (Thompson Sampling),0.021543065463550004
2018-11-29,Bandit Meta-Strategy (Thompson Sampling),-0.0032882012482617906
2018-11-30,Bandit Meta-Strategy (Thompson Sampling),-0.000781712809512114
2018-12-03,Bandit Meta-Strategy (Thompson Sampling),0.013871587431943277
2018-12-04,Bandit Meta-Strategy (Thompson Sampling),-0.03309911705303403
2018-12-06,Bandit Meta-Strategy (Thompson Sampling),0.006890030016355464
2018-12-07,Bandit Meta-Strategy (Thompson Sampling),-0.030546773164978114
2018-12-10,Bandit Meta-Strategy (Thompson Sampling),0.008712127384098878
2018-12-11,Bandit Meta-Strategy (Thompson Sampling),-0.0032338261468489726
2018-12-12,Bandit Meta-Strategy (Thompson Sampling),0.009381550701792474
2018-12-13,Bandit Meta-Strategy (Thompson Sampling),0.00517286121643723
2018-12-14,Bandit Meta-Strategy (Thompson Sampling),-0.024065161467899165
2018-12-17,Bandit Meta-Strategy (Thompson Sampling),-0.02422290262507165
2018-12-18,Bandit Meta-Strategy (Thompson Sampling),0.006034764443186846
2018-12-19,Bandit Meta-Strategy (Thompson Sampling),-0.020315426400715708
2018-12-20,Bandit Meta-Strategy (Thompson Sampling),-0.01562199484556992
2018-12-21,Bandit Meta-Strategy (Thompson Sampling),-0.026952046775072347
2018-12-24,Bandit Meta-Strategy (Thompson Sampling),-0.03188777265976872
2018-12-26,Bandit Meta-Strategy (Thompson Sampling),0.06045235482139688
2018-12-27,Bandit Meta-Strategy (Thompson Sampling),0.006677564120427304
2018-12-28,Bandit Meta-Strategy (Thompson Sampling),0.0013902188677752392
2018-12-31,Bandit Meta-Strategy (Thompson Sampling),-0.0007232737317626192
2019-01-02,Bandit Meta-Strategy (Thompson Sampling),0.0023035115922733773
2019-01-03,Bandit Meta-Strategy (Thompson Sampling),-0.021804537697930115
2019-01-04,Bandit Meta-Strategy (Thompson Sampling),0.03712053655626657
2019-01-07,Bandit Meta-Strategy (Thompson Sampling),0.01007918506710448
2019-01-08,Bandit Meta-Strategy (Thompson Sampling),0.008244294319011525
2019-01-09,Bandit Meta-Strategy (Thompson Sampling),0.0006455803482825484
2019-01-10,Bandit Meta-Strategy (Thompson Sampling),0.0019951010374279488
2019-01-11,Bandit Meta-Strategy (Thompson Sampling),0.004306508514058116
2019-01-14,Bandit Meta-Strategy (Thompson Sampling),-0.0044474444332401886
2019-01-15,Bandit Meta-Strategy (Thompson Sampling),0.014360591359981134
2019-01-16,Bandit Meta-Strategy (Thompson Sampling),-0.0012275935525006831
2019-01-17,Bandit Meta-Strategy (Thompson Sampling),0.004691780908308019
2019-01-18,Bandit Meta-Strategy (Thompson Sampling),0.0029687510205618217
2019-01-22,Bandit Meta-Strategy (Thompson Sampling),-0.015285075079017996
2019-01-23,Bandit Meta-Strategy (Thompson Sampling),0.0026498873275659918
2019-01-24,Bandit Meta-Strategy (Thompson Sampling),0.00037808747770329276
2019-01-25,Bandit Meta-Strategy (Thompson Sampling),0.007438882556958237
2019-01-28,Bandit Meta-Strategy (Thompson Sampling),-0.012963838418232676
2019-01-29,Bandit Meta-Strategy (Thompson Sampling),-0.004100763546383446
2019-01-30,Bandit Meta-Strategy (Thompson Sampling),0.018037603684900594
2019-01-31,Bandit Meta-Strategy (Thompson Sampling),0.016141508095106616
2019-02-01,Bandit Meta-Strategy (Thompson Sampling),0.003947028079073878
2019-02-04,Bandit Meta-Strategy (Thompson Sampling),0.009167542167238363
2019-02-05,Bandit Meta-Strategy (Thompson Sampling),0.00482875590395615
2019-02-06,Bandit Meta-Strategy (Thompson Sampling),-0.002416951657178479
2019-02-07,Bandit Meta-Strategy (Thompson Sampling),-0.011044930279866194
2019-02-08,Bandit Meta-Strategy (Thompson Sampling),0.001022492823194332
2019-02-11,Bandit Meta-Strategy (Thompson Sampling),-0.0017733718893337969
2019-02-12,Bandit Meta-Strategy (Thompson Sampling),0.012278100224309751
2019-02-13,Bandit Meta-Strategy (Thompson Sampling),0.0011739563132324715
2019-02-14,Bandit Meta-Strategy (Thompson Sampling),-0.00909697804367704
2019-02-15,Bandit Meta-Strategy (Thompson Sampling),0.0074491014437336744
2019-02-19,Bandit Meta-Strategy (Thompson Sampling),0.0033889384995262617
2019-02-20,Bandit Meta-Strategy (Thompson Sampling),-0.001031089202822022
2019-02-21,Bandit Meta-Strategy (Thompson Sampling),-0.0031853200712628205
2019-02-22,Bandit Meta-Strategy (Thompson Sampling),0.007044879388549141
2019-02-25,Bandit Meta-Strategy (Thompson Sampling),0.0002029578623539141
2019-02-26,Bandit Meta-Strategy (Thompson Sampling),-0.0010267101652228217
2019-02-27,Bandit Meta-Strategy (Thompson Sampling),-0.00043945171541404093
2019-02-28,Bandit Meta-Strategy (Thompson Sampling),-0.0008064815099049216
2019-03-01,Bandit Meta-Strategy (Thompson Sampling),0.0006212631879132235
2019-03-04,Bandit Meta-Strategy (Thompson Sampling),0.0008452623672459136
2019-03-05,Bandit Meta-Strategy (Thompson Sampling),0.00026686673617049017
2019-03-06,Bandit Meta-Strategy (Thompson Sampling),-0.002728525751191091
2019-03-07,Bandit Meta-Strategy (Thompson Sampling),-0.007927593563368585
2019-03-08,Bandit Meta-Strategy (Thompson Sampling),-0.002038413998393329
2019-03-11,Bandit Meta-Strategy (Thompson Sampling),0.017787048219698676
2019-03-12,Bandit Meta-Strategy (Thompson Sampling),-2.774338815880739e-05
2019-03-13,Bandit Meta-Strategy (Thompson Sampling),0.0053142045893088685
2019-03-14,Bandit Meta-Strategy (Thompson Sampling),-0.003242843490484537
2019-03-15,Bandit Meta-Strategy (Thompson Sampling),0.0023417850078755187
2019-03-18,Bandit Meta-Strategy (Thompson Sampling),0.0006310818261809903
2019-03-19,Bandit Meta-Strategy (Thompson Sampling),-0.0011691621384042339
2019-03-20,Bandit Meta-Strategy (Thompson Sampling),-0.0036178021371587876
2019-03-21,Bandit Meta-Strategy (Thompson Sampling),0.001968149200622049
2019-03-22,Bandit Meta-Strategy (Thompson Sampling),-0.012463930142962876
2019-03-25,Bandit Meta-Strategy (Thompson Sampling),-0.0020396850734881733
2019-03-26,Bandit Meta-Strategy (Thompson Sampling),0.010105260392741178
2019-03-27,Bandit Meta-Strategy (Thompson Sampling),-0.0036046928861752647
2019-03-28,Bandit Meta-Strategy (Thompson Sampling),0.003715044353510333
2019-03-29,Bandit Meta-Strategy (Thompson Sampling),-0.0006481249903043107
2019-04-01,Bandit Meta-Strategy (Thompson Sampling),0.011991503807018633
2019-04-02,Bandit Meta-Strategy (Thompson Sampling),0.0010303093001720054
2019-04-03,Bandit Meta-Strategy (Thompson Sampling),0.003192588043516853
2019-04-04,Bandit Meta-Strategy (Thompson Sampling),-0.0006087979511647523
2019-04-05,Bandit Meta-Strategy (Thompson Sampling),0.0039051913224108503
2019-04-08,Bandit Meta-Strategy (Thompson Sampling),0.0027267757120685854
2019-04-09,Bandit Meta-Strategy (Thompson Sampling),-0.0025718534875986965
2019-04-10,Bandit Meta-Strategy (Thompson Sampling),0.003485994378305879
2019-04-11,Bandit Meta-Strategy (Thompson Sampling),-0.000262245023084251
2019-04-12,Bandit Meta-Strategy (Thompson Sampling),0.012241015677020073
2019-04-15,Bandit Meta-Strategy (Thompson Sampling),0.0011198760747750391
2019-04-16,Bandit Meta-Strategy (Thompson Sampling),0.0029359726833599886
2019-04-17,Bandit Meta-Strategy (Thompson Sampling),0.003420357591420231
2019-04-18,Bandit Meta-Strategy (Thompson Sampling),-0.00010210206936689392
2019-04-22,Bandit Meta-Strategy (Thompson Sampling),0.0018136777370127977
2019-04-23,Bandit Meta-Strategy (Thompson Sampling),0.007031562011653225
2019-04-24,Bandit Meta-Strategy (Thompson Sampling),-0.0020349808687706306
2019-04-25,Bandit Meta-Strategy (Thompson Sampling),0.0017600250858629263
2019-04-26,Bandit Meta-Strategy (Thompson Sampling),0.0006050575970959482
2019-04-29,Bandit Meta-Strategy (Thompson Sampling),0.0021651219132721167
2019-04-30,Bandit Meta-Strategy (Thompson Sampling),-0.000678052661754025
2019-05-01,Bandit Meta-Strategy (Thompson Sampling),-0.010331908032032544
2019-05-02,Bandit Meta-Strategy (Thompson Sampling),-3.2271589543997337e-06
2019-05-03,Bandit Meta-Strategy (Thompson Sampling),0.009355259134926408
2019-05-06,Bandit Meta-Strategy (Thompson Sampling),-0.0017245849805073155
2019-05-07,Bandit Meta-Strategy (Thompson Sampling),-0.014803577316675254
2019-05-08,Bandit Meta-Strategy (Thompson Sampling),-0.00109297005905018
2019-05-09,Bandit Meta-Strategy (Thompson Sampling),-0.006929224514070853
2019-05-10,Bandit Meta-Strategy (Thompson Sampling),0.008495903789127235
2019-05-13,Bandit Meta-Strategy (Thompson Sampling),-0.019996263975381456
2019-05-14,Bandit Meta-Strategy (Thompson Sampling),0.006922251381314304
2019-05-15,Bandit Meta-Strategy (Thompson Sampling),0.007693039355250786
2019-05-16,Bandit Meta-Strategy (Thompson Sampling),0.011014830372590767
2019-05-17,Bandit Meta-Strategy (Thompson Sampling),-0.008865363700275908
2019-05-20,Bandit Meta-Strategy (Thompson Sampling),-0.0033013870305794724
2019-05-21,Bandit Meta-Strategy (Thompson Sampling),0.0002911992334020397
2019-05-22,Bandit Meta-Strategy (Thompson Sampling),0.0022453351844331504
2019-05-23,Bandit Meta-Strategy (Thompson Sampling),-0.009051732588022943
2019-05-24,Bandit Meta-Strategy (Thompson Sampling),0.0013718522504271302
2019-05-28,Bandit Meta-Strategy (Thompson Sampling),-0.005487551677292424
2019-05-29,Bandit Meta-Strategy (Thompson Sampling),-0.006429456852787618
2019-05-30,Bandit Meta-Strategy (Thompson Sampling),0.003635801281529627
2019-05-31,Bandit Meta-Strategy (Thompson Sampling),-0.0006363045562278735
2019-06-03,Bandit Meta-Strategy (Thompson Sampling),-0.005886654852113038
2019-06-04,Bandit Meta-Strategy (Thompson Sampling),0.022229444016440336
2019-06-05,Bandit Meta-Strategy (Thompson Sampling),0.01000445584345333
2019-06-06,Bandit Meta-Strategy (Thompson Sampling),0.010589653234616359
2019-06-07,Bandit Meta-Strategy (Thompson Sampling),0.009392352616901078
2019-06-10,Bandit Meta-Strategy (Thompson Sampling),0.007192075767115558
2019-06-11,Bandit Meta-Strategy (Thompson Sampling),0.002654538817145724
2019-06-12,Bandit Meta-Strategy (Thompson Sampling),-0.0019214486737737513
2019-06-13,Bandit Meta-Strategy (Thompson Sampling),0.003888530341122909
2019-06-14,Bandit Meta-Strategy (Thompson Sampling),0.0012139624201494836
2019-06-17,Bandit Meta-Strategy (Thompson Sampling),0.004344688522869733
2019-06-18,Bandit Meta-Strategy (Thompson Sampling),0.004321105144125648
2019-06-19,Bandit Meta-Strategy (Thompson Sampling),0.0032416979987108796
2019-06-20,Bandit Meta-Strategy (Thompson Sampling),0.007761742910594949
2019-06-21,Bandit Meta-Strategy (Thompson Sampling),-0.00034426140416354833
2019-06-24,Bandit Meta-Strategy (Thompson Sampling),0.0019385272989578262
2019-06-25,Bandit Meta-Strategy (Thompson Sampling),-0.007984861497753903
2019-06-26,Bandit Meta-Strategy (Thompson Sampling),-0.0024072139836515127
2019-06-27,Bandit Meta-Strategy (Thompson Sampling),0.002376636604233262
2019-06-28,Bandit Meta-Strategy (Thompson Sampling),0.0036212134269366647
2019-07-01,Bandit Meta-Strategy (Thompson Sampling),0.00893433559857515
2019-07-02,Bandit Meta-Strategy (Thompson Sampling),0.003407481735663298
2019-07-03,Bandit Meta-Strategy (Thompson Sampling),0.010255113196646626
2019-07-05,Bandit Meta-Strategy (Thompson Sampling),-0.004075090869786635
2019-07-08,Bandit Meta-Strategy (Thompson Sampling),-0.002187803527580856
2019-07-09,Bandit Meta-Strategy (Thompson Sampling),0.000989342223497225
2019-07-10,Bandit Meta-Strategy (Thompson Sampling),0.00816052279813051
2019-07-11,Bandit Meta-Strategy (Thompson Sampling),0.0029965839415533324
2019-07-12,Bandit Meta-Strategy (Thompson Sampling),0.0021223832860082226
2019-07-15,Bandit Meta-Strategy (Thompson Sampling),0.002216069099985063
2019-07-16,Bandit Meta-Strategy (Thompson Sampling),-0.0034471056497105135
2019-07-17,Bandit Meta-Strategy (Thompson Sampling),-0.0020388513989068047
2019-07-18,Bandit Meta-Strategy (Thompson Sampling),-0.0025452362408971974
2019-07-19,Bandit Meta-Strategy (Thompson Sampling),-0.006718977782480651
2019-07-22,Bandit Meta-Strategy (Thompson Sampling),0.001396924954583545
2019-07-23,Bandit Meta-Strategy (Thompson Sampling),0.009322437181180865
2019-07-24,Bandit Meta-Strategy (Thompson Sampling),0.002422226660605986
2019-07-25,Bandit Meta-Strategy (Thompson Sampling),-0.011834288724781206
2019-07-26,Bandit Meta-Strategy (Thompson Sampling),0.01017075742376261
2019-07-29,Bandit Meta-Strategy (Thompson Sampling),0.0002922670618077383
2019-07-30,Bandit Meta-Strategy (Thompson Sampling),-0.00017400075915674496
2019-07-31,Bandit Meta-Strategy (Thompson Sampling),-0.013998086589174452
2019-08-01,Bandit Meta-Strategy (Thompson Sampling),-0.012167200919359522
2019-08-02,Bandit Meta-Strategy (Thompson Sampling),-0.004680612322522815
2019-08-05,Bandit Meta-Strategy (Thompson Sampling),-0.030315185176700177
2019-08-06,Bandit Meta-Strategy (Thompson Sampling),0.012858595521459959
2019-08-07,Bandit Meta-Strategy (Thompson Sampling),0.0015420050809356045
2019-08-08,Bandit Meta-Strategy (Thompson Sampling),0.017693213127311536
2019-08-09,Bandit Meta-Strategy (Thompson Sampling),-0.008889039667225207
2019-08-12,Bandit Meta-Strategy (Thompson Sampling),-0.01339980878664393
2019-08-13,Bandit Meta-Strategy (Thompson Sampling),0.013890810428043299
2019-08-14,Bandit Meta-Strategy (Thompson Sampling),-0.02783926641094958
2019-08-15,Bandit Meta-Strategy (Thompson Sampling),0.01103634413285759
2019-08-16,Bandit Meta-Strategy (Thompson Sampling),0.014597193285225796
2019-08-19,Bandit Meta-Strategy (Thompson Sampling),0.014122711849187786
2019-08-20,Bandit Meta-Strategy (Thompson Sampling),-0.009500897312102463
2019-08-21,Bandit Meta-Strategy (Thompson Sampling),0.004932755923871657
2019-08-22,Bandit Meta-Strategy (Thompson Sampling),0.001109280359267606
2019-08-23,Bandit Meta-Strategy (Thompson Sampling),-0.025069321135821387
2019-08-26,Bandit Meta-Strategy (Thompson Sampling),0.013041624167029253
2019-08-27,Bandit Meta-Strategy (Thompson Sampling),-0.00036899446885219067
2019-08-28,Bandit Meta-Strategy (Thompson Sampling),0.00596969060635355
2019-08-29,Bandit Meta-Strategy (Thompson Sampling),0.011148653033683065
2019-08-30,Bandit Meta-Strategy (Thompson Sampling),0.0004604868460145184
2019-09-03,Bandit Meta-Strategy (Thompson Sampling),-0.00241040240494117
2019-09-04,Bandit Meta-Strategy (Thompson Sampling),0.009853583473865335
2019-09-05,Bandit Meta-Strategy (Thompson Sampling),0.0109579607624124
2019-09-06,Bandit Meta-Strategy (Thompson Sampling),-0.001621680350260668
2019-09-09,Bandit Meta-Strategy (Thompson Sampling),0.0017147194306224023
2019-09-10,Bandit Meta-Strategy (Thompson Sampling),-0.0018049239672836004
2019-09-11,Bandit Meta-Strategy (Thompson Sampling),0.007396509381996541
2019-09-12,Bandit Meta-Strategy (Thompson Sampling),0.005335719404099937
2019-09-13,Bandit Meta-Strategy (Thompson Sampling),-0.0012057076036933179
2019-09-16,Bandit Meta-Strategy (Thompson Sampling),-0.00864482939958644
2019-09-17,Bandit Meta-Strategy (Thompson Sampling),0.003906469113276634
2019-09-18,Bandit Meta-Strategy (Thompson Sampling),0.0007140422113991463
2019-09-19,Bandit Meta-Strategy (Thompson Sampling),-0.0005948197406928646
2019-09-20,Bandit Meta-Strategy (Thompson Sampling),-0.007114461378252668
2019-09-23,Bandit Meta-Strategy (Thompson Sampling),0.002054654222559016
2019-09-24,Bandit Meta-Strategy (Thompson Sampling),-0.009466991963606675
2019-09-25,Bandit Meta-Strategy (Thompson Sampling),0.00610342858633528
2019-09-26,Bandit Meta-Strategy (Thompson Sampling),0.001228211373936361
2019-09-27,Bandit Meta-Strategy (Thompson Sampling),-0.002995776652198301
2019-09-30,Bandit Meta-Strategy (Thompson Sampling),0.0017665130601343115
2019-10-01,Bandit Meta-Strategy (Thompson Sampling),-0.0044319202720987105
2019-10-02,Bandit Meta-Strategy (Thompson Sampling),-0.016173959861971565
2019-10-03,Bandit Meta-Strategy (Thompson Sampling),0.006013745407460247
2019-10-04,Bandit Meta-Strategy (Thompson Sampling),0.014236081480186735
2019-10-07,Bandit Meta-Strategy (Thompson Sampling),-0.0034726754654560432
2019-10-08,Bandit Meta-Strategy (Thompson Sampling),-0.011383761293946026
2019-10-09,Bandit Meta-Strategy (Thompson Sampling),0.008384742832725944
2019-10-10,Bandit Meta-Strategy (Thompson Sampling),0.005073339248722553
2019-10-11,Bandit Meta-Strategy (Thompson Sampling),0.007550214649225895
2019-10-14,Bandit Meta-Strategy (Thompson Sampling),0.0004536962207275508
2019-10-15,Bandit Meta-Strategy (Thompson Sampling),0.007138667998153547
2019-10-16,Bandit Meta-Strategy (Thompson Sampling),0.001025324049082732
2019-10-17,Bandit Meta-Strategy (Thompson Sampling),0.0028017177144863403
2019-10-18,Bandit Meta-Strategy (Thompson Sampling),-0.008925980952873225
2019-10-21,Bandit Meta-Strategy (Thompson Sampling),0.006972941617713557
2019-10-22,Bandit Meta-Strategy (Thompson Sampling),-0.0009471475323767908
2019-10-23,Bandit Meta-Strategy (Thompson Sampling),0.004635696069456463
2019-10-24,Bandit Meta-Strategy (Thompson Sampling),0.012034897430758251
2019-10-25,Bandit Meta-Strategy (Thompson Sampling),0.008542845904406127
2019-10-28,Bandit Meta-Strategy (Thompson Sampling),0.0050559418156337355
2019-10-29,Bandit Meta-Strategy (Thompson Sampling),-0.007360637005703219
2019-10-30,Bandit Meta-Strategy (Thompson Sampling),0.005844473682767859
2019-10-31,Bandit Meta-Strategy (Thompson Sampling),-0.0006363195839013125
2019-11-01,Bandit Meta-Strategy (Thompson Sampling),0.0024754093338983374
2019-11-04,Bandit Meta-Strategy (Thompson Sampling),-0.008175908820010847
2019-11-05,Bandit Meta-Strategy (Thompson Sampling),-0.0037476536682212735
2019-11-06,Bandit Meta-Strategy (Thompson Sampling),0.005053663737438763
2019-11-07,Bandit Meta-Strategy (Thompson Sampling),-0.000307566662003933
2019-11-08,Bandit Meta-Strategy (Thompson Sampling),8.207322608733136e-05
2019-11-11,Bandit Meta-Strategy (Thompson Sampling),-0.003208766323760659
2019-11-12,Bandit Meta-Strategy (Thompson Sampling),0.001001326384340917
2019-11-13,Bandit Meta-Strategy (Thompson Sampling),0.0075239868622818395
2019-11-14,Bandit Meta-Strategy (Thompson Sampling),0.0016353738906569326
2019-11-15,Bandit Meta-Strategy (Thompson Sampling),0.001161384535847132
2019-11-18,Bandit Meta-Strategy (Thompson Sampling),0.007677966652195334
2019-11-19,Bandit Meta-Strategy (Thompson Sampling),-0.0073649496339043274
2019-11-20,Bandit Meta-Strategy (Thompson Sampling),-0.0038518994543691454
2019-11-21,Bandit Meta-Strategy (Thompson Sampling),-0.0016998675150995401
2019-11-22,Bandit Meta-Strategy (Thompson Sampling),-0.0008748665711844072
2019-11-25,Bandit Meta-Strategy (Thompson Sampling),0.0036661300815716835
2019-11-26,Bandit Meta-Strategy (Thompson Sampling),0.005630151348247292
2019-11-27,Bandit Meta-Strategy (Thompson Sampling),0.002461243036900873
2019-11-29,Bandit Meta-Strategy (Thompson Sampling),-0.0007136779513323699
2019-12-02,Bandit Meta-Strategy (Thompson Sampling),-0.004349625133162394
2019-12-03,Bandit Meta-Strategy (Thompson Sampling),-0.005200756831957309
2019-12-04,Bandit Meta-Strategy (Thompson Sampling),0.004895919339184207
2019-12-05,Bandit Meta-Strategy (Thompson Sampling),-0.0002890904540796546
2019-12-06,Bandit Meta-Strategy (Thompson Sampling),0.0083684874907477
2019-12-09,Bandit Meta-Strategy (Thompson Sampling),-0.0015086418499272725
2019-12-10,Bandit Meta-Strategy (Thompson Sampling),-0.0019148553414809477
2019-12-11,Bandit Meta-Strategy (Thompson Sampling),0.0031982674818153978
2019-12-12,Bandit Meta-Strategy (Thompson Sampling),0.006494110501886752
2019-12-13,Bandit Meta-Strategy (Thompson Sampling),0.0007488097301286967
2019-12-16,Bandit Meta-Strategy (Thompson Sampling),0.010233358764206946
2019-12-17,Bandit Meta-Strategy (Thompson Sampling),0.0034350786373342768
2019-12-18,Bandit Meta-Strategy (Thompson Sampling),-0.0001862827364561559
2019-12-19,Bandit Meta-Strategy (Thompson Sampling),0.00833376222608817
2019-12-20,Bandit Meta-Strategy (Thompson Sampling),0.00495606388628933
2019-12-23,Bandit Meta-Strategy (Thompson Sampling),6.32774606144082e-05
2019-12-24,Bandit Meta-Strategy (Thompson Sampling),0.0006679331422656531
2019-12-26,Bandit Meta-Strategy (Thompson Sampling),0.006735753444131909
2019-12-27,Bandit Meta-Strategy (Thompson Sampling),-0.00013195357971984567
2019-12-30,Bandit Meta-Strategy (Thompson Sampling),-0.009484787759673319
2019-12-31,Bandit Meta-Strategy (Thompson Sampling),0.00320244073540632
2020-01-02,Bandit Meta-Strategy (Thompson Sampling),0.010000442356372874
2020-01-03,Bandit Meta-Strategy (Thompson Sampling),-0.007351677036813609
2020-01-06,Bandit Meta-Strategy (Thompson Sampling),0.005406952084412664
2020-01-07,Bandit Meta-Strategy (Thompson Sampling),-0.0019844313900231336
2020-01-08,Bandit Meta-Strategy (Thompson Sampling),0.007870878612638244
2020-01-09,Bandit Meta-Strategy (Thompson Sampling),0.006314985600858858
2020-01-10,Bandit Meta-Strategy (Thompson Sampling),-0.0018974846847619187
2020-01-13,Bandit Meta-Strategy (Thompson Sampling),0.01360325417169772
2020-01-14,Bandit Meta-Strategy (Thompson Sampling),2.6477267511815228e-05
2020-01-15,Bandit Meta-Strategy (Thompson Sampling),0.0003797047150657651
2020-01-16,Bandit Meta-Strategy (Thompson Sampling),0.00484744025166961
2020-01-17,Bandit Meta-Strategy (Thompson Sampling),0.0023814172058378436
2020-01-21,Bandit Meta-Strategy (Thompson Sampling),0.003246885591864146
2020-01-22,Bandit Meta-Strategy (Thompson Sampling),0.002064024187298452
2020-01-23,Bandit Meta-Strategy (Thompson Sampling),0.0032142568197064403
2020-01-24,Bandit Meta-Strategy (Thompson Sampling),-0.008081805141635368
2020-01-27,Bandit Meta-Strategy (Thompson Sampling),-0.010588821995746844
2020-01-28,Bandit Meta-Strategy (Thompson Sampling),0.006269154150276179
2020-01-29,Bandit Meta-Strategy (Thompson Sampling),0.0011923002864322463
2020-01-30,Bandit Meta-Strategy (Thompson Sampling),0.011695516576438969
2020-01-31,Bandit Meta-Strategy (Thompson Sampling),-0.012097402400428336
2020-02-03,Bandit Meta-Strategy (Thompson Sampling),0.023512818740312857
2020-02-04,Bandit Meta-Strategy (Thompson Sampling),0.0241907476894494
2020-02-05,Bandit Meta-Strategy (Thompson Sampling),-0.010064773599424592
2020-02-06,Bandit Meta-Strategy (Thompson Sampling),0.0038625509738776653
2020-02-07,Bandit Meta-Strategy (Thompson Sampling),-0.002839026982007775
2020-02-10,Bandit Meta-Strategy (Thompson Sampling),0.008465795636212192
2020-02-11,Bandit Meta-Strategy (Thompson Sampling),-0.0011619008645818996
2020-02-12,Bandit Meta-Strategy (Thompson Sampling),0.0032811559589014383
2020-02-13,Bandit Meta-Strategy (Thompson Sampling),0.004226741312995941
2020-02-14,Bandit Meta-Strategy (Thompson Sampling),0.003859173364133106
2020-02-18,Bandit Meta-Strategy (Thompson Sampling),0.006583154670948277
2020-02-19,Bandit Meta-Strategy (Thompson Sampling),0.011074631670461521
2020-02-20,Bandit Meta-Strategy (Thompson Sampling),-0.005200889309460166
2020-02-21,Bandit Meta-Strategy (Thompson Sampling),-0.008126181853478243
2020-02-24,Bandit Meta-Strategy (Thompson Sampling),-0.03921192826936104
2020-02-25,Bandit Meta-Strategy (Thompson Sampling),-0.027019898330959746
2020-02-26,Bandit Meta-Strategy (Thompson Sampling),-0.002296901444577726
2020-02-27,Bandit Meta-Strategy (Thompson Sampling),-0.050910490767472005
2020-02-28,Bandit Meta-Strategy (Thompson Sampling),-0.007394267210598771
2020-03-02,Bandit Meta-Strategy (Thompson Sampling),0.053645804182560486
2020-03-03,Bandit Meta-Strategy (Thompson Sampling),-0.02517215674407902
2020-03-04,Bandit Meta-Strategy (Thompson Sampling),0.04000937642963587
2020-03-05,Bandit Meta-Strategy (Thompson Sampling),-0.03034891666351147
2020-03-06,Bandit Meta-Strategy (Thompson Sampling),-0.015919134224653964
2020-03-09,Bandit Meta-Strategy (Thompson Sampling),-0.06911685238111431
2020-03-10,Bandit Meta-Strategy (Thompson Sampling),0.049334593620562917
2020-03-11,Bandit Meta-Strategy (Thompson Sampling),-0.04607311499575906
2020-03-12,Bandit Meta-Strategy (Thompson Sampling),-0.09277207555394185
2020-03-13,Bandit Meta-Strategy (Thompson Sampling),0.08148285558575297
2020-03-16,Bandit Meta-Strategy (Thompson Sampling),-0.10621866279943293
2020-03-17,Bandit Meta-Strategy (Thompson Sampling),0.05730248424349971
2020-03-18,Bandit Meta-Strategy (Thompson Sampling),-0.03564693261661711
2020-03-19,Bandit Meta-Strategy (Thompson Sampling),0.0012141426245650955
2020-03-20,Bandit Meta-Strategy (Thompson Sampling),-0.04704625663024398
2020-03-23,Bandit Meta-Strategy (Thompson Sampling),-0.01106798406415832
2020-03-24,Bandit Meta-Strategy (Thompson Sampling),0.07926911530896796
2020-03-25,Bandit Meta-Strategy (Thompson Sampling),0.003405154764004381
2020-03-26,Bandit Meta-Strategy (Thompson Sampling),0.04467203362980743
2020-03-27,Bandit Meta-Strategy (Thompson Sampling),-0.02871759925677031
2020-03-30,Bandit Meta-Strategy (Thompson Sampling),0.039330911781247035
2020-03-31,Bandit Meta-Strategy (Thompson Sampling),-0.0007319058431167758
2020-04-01,Bandit Meta-Strategy (Thompson Sampling),-0.029889544880856933
2020-04-02,Bandit Meta-Strategy (Thompson Sampling),0.027840204643060584
2020-04-03,Bandit Meta-Strategy (Thompson Sampling),-0.0004585941327851506
2020-04-06,Bandit Meta-Strategy (Thompson Sampling),0.0552023204429708
2020-04-07,Bandit Meta-Strategy (Thompson Sampling),-0.008258739210101784
2020-04-08,Bandit Meta-Strategy (Thompson Sampling),0.020168776438794334
2020-04-09,Bandit Meta-Strategy (Thompson Sampling),0.012896142713852532
2020-04-13,Bandit Meta-Strategy (Thompson Sampling),0.012740547108311517
2020-04-14,Bandit Meta-Strategy (Thompson Sampling),0.03863357735804973
2020-04-15,Bandit Meta-Strategy (Thompson Sampling),-0.008459197247817518
2020-04-16,Bandit Meta-Strategy (Thompson Sampling),0.011059229919838875
2020-04-17,Bandit Meta-Strategy (Thompson Sampling),0.014493284921720084
2020-04-20,Bandit Meta-Strategy (Thompson Sampling),-0.016343405975573932
2020-04-21,Bandit Meta-Strategy (Thompson Sampling),-0.023145152270094616
