date,strategy,asset,weight
2019-10-17,Bandit Meta-Strategy (Thompson Sampling),NFLX,0.0397552452878865
2019-10-17,Bandit Meta-Strategy (Thompson Sampling),NVDA,0.05531160647032991
2019-10-17,Bandit Meta-Strategy (Thompson Sampling),PFE,0.06310237360026319
2019-10-17,Bandit Meta-Strategy (Thompson Sampling),PG,0.11062483381978191
2019-10-17,Bandit Meta-Strategy (Thompson Sampling),TSLA,0.11258372734047563
2019-10-17,Bandit Meta-Strategy (Thompson Sampling),V,0.012573699173073001
2019-10-17,Bandit Meta-Strategy (Thompson Sampling),WMT,0.09520317444407296
2019-10-17,Bandit Meta-Strategy (Thompson Sampling),XOM,0.02628097115609333
2019-10-17,Bandit Meta-Strategy (UCB),AAPL,0.007705982024906165
2019-10-17,Bandit Meta-Strategy (UCB),AMZN,0.011194527916143787
2019-10-17,Bandit Meta-Strategy (UCB),BAC,0.0434025221712528
2019-10-17,Bandit Meta-Strategy (UCB),CASH,-7.264638404242419e-05
2019-10-17,Bandit Meta-Strategy (UCB),DIS,0.054191321640016554
2019-10-17,Bandit Meta-Strategy (UCB),GOOGL,0.009048134125440241
2019-10-17,Bandit Meta-Strategy (UCB),HD,0.013645112215958367
2019-10-17,Bandit Meta-Strategy (UCB),JNJ,0.09706059188147417
2019-10-17,Bandit Meta-Strategy (UCB),JPM,0.012560810921702394
2019-10-17,Bandit Meta-Strategy (UCB),KO,0.14237587429932125
2019-10-17,Bandit Meta-Strategy (UCB),MA,0.016503933543819394
2019-10-17,Bandit Meta-Strategy (UCB),META,0.06826486805063041
2019-10-17,Bandit Meta-Strategy (UCB),MSFT,0.009998933270663217
2019-10-17,Bandit Meta-Strategy (UCB),NFLX,0.04057832242197845
2019-10-17,Bandit Meta-Strategy (UCB),NVDA,0.057334276046686596
2019-10-17,Bandit Meta-Strategy (UCB),PFE,0.06406113660789246
2019-10-17,Bandit Meta-Strategy (UCB),PG,0.10706492397162777
2019-10-17,Bandit Meta-Strategy (UCB),TSLA,0.1163282713146143
2019-10-17,Bandit Meta-Strategy (UCB),V,0.012524692185715627
2019-10-17,Bandit Meta-Strategy (UCB),WMT,0.09008274188370063
2019-10-17,Bandit Meta-Strategy (UCB),XOM,0.026145669890497908
2019-10-18,Bandit Meta-Strategy (EXP3),AAPL,0.013946989042490874
2019-10-18,Bandit Meta-Strategy (EXP3),AMZN,0.04251582839203244
2019-10-18,Bandit Meta-Strategy (EXP3),BAC,0.023858777209289323
2019-10-18,Bandit Meta-Strategy (EXP3),CASH,-0.000575495750241689
2019-10-18,Bandit Meta-Strategy (EXP3),DIS,0.0627015451195433
2019-10-18,Bandit Meta-Strategy (EXP3),GOOGL,0.02593995347953995
2019-10-18,Bandit Meta-Strategy (EXP3),HD,0.030592810422694086
2019-10-18,Bandit Meta-Strategy (EXP3),JNJ,0.07428997098391316
2019-10-18,Bandit Meta-Strategy (EXP3),JPM,0.012848034086391595
2019-10-18,Bandit Meta-Strategy (EXP3),KO,0.12045995224894165
2019-10-18,Bandit Meta-Strategy (EXP3),MA,0.04653485921672195
2019-10-18,Bandit Meta-Strategy (EXP3),META,0.06108766737182118
2019-10-18,Bandit Meta-Strategy (EXP3),MSFT,0.03082946692629659
2019-10-18,Bandit Meta-Strategy (EXP3),NFLX,0.06534856861245786
2019-10-18,Bandit Meta-Strategy (EXP3),NVDA,0.03425930602609874
2019-10-18,Bandit Meta-Strategy (EXP3),PFE,0.05731661856901932
2019-10-18,Bandit Meta-Strategy (EXP3),PG,0.08012136060204182
2019-10-18,Bandit Meta-Strategy (EXP3),TSLA,0.05032337272832604
2019-10-18,Bandit Meta-Strategy (EXP3),V,0.05039716272356028
2019-10-18,Bandit Meta-Strategy (EXP3),WMT,0.08055616370037225
2019-10-18,Bandit Meta-Strategy (EXP3),XOM,0.036647088288689254
2019-10-18,Bandit Meta-Strategy (Thompson Sampling),AAPL,0.007850597126137417
2019-10-18,Bandit Meta-Strategy (Thompson Sampling),AMZN,0.011244722826656272
2019-10-18,Bandit Meta-Strategy (Thompson Sampling),BAC,0.042882284457174014
2019-10-18,Bandit Meta-Strategy (Thompson Sampling),CASH,-0.0006616042877185159
2019-10-18,Bandit Meta-Strategy (Thompson Sampling),DIS,0.05269162897524266
2019-10-18,Bandit Meta-Strategy (Thompson Sampling),GOOGL,0.009118051472635572
2019-10-18,Bandit Meta-Strategy (Thompson Sampling),HD,0.01393946980538642
2019-10-18,Bandit Meta-Strategy (Thompson Sampling),JNJ,0.09048686361601632
2019-10-18,Bandit Meta-Strategy (Thompson Sampling),JPM,0.012788058804299002
2019-10-18,Bandit Meta-Strategy (Thompson Sampling),KO,0.14599431291167092
2019-10-18,Bandit Meta-Strategy (Thompson Sampling),MA,0.02231742077031793
2019-10-18,Bandit Meta-Strategy (Thompson Sampling),META,0.0655378236929221
2019-10-18,Bandit Meta-Strategy (Thompson Sampling),MSFT,0.010021893681680666
2019-10-18,Bandit Meta-Strategy (Thompson Sampling),NFLX,0.037760019676647265
2019-10-18,Bandit Meta-Strategy (Thompson Sampling),NVDA,0.05488525187116985
2019-10-18,Bandit Meta-Strategy (Thompson Sampling),PFE,0.06386506393568321
2019-10-18,Bandit Meta-Strategy (Thompson Sampling),PG,0.11276828616804586
2019-10-18,Bandit Meta-Strategy (Thompson Sampling),TSLA,0.11176105597903062
2019-10-18,Bandit Meta-Strategy (Thompson Sampling),V,0.012566189765643727
2019-10-18,Bandit Meta-Strategy (Thompson Sampling),WMT,0.09579087799215073
2019-10-18,Bandit Meta-Strategy (Thompson Sampling),XOM,0.02639173075920797
2019-10-18,Bandit Meta-Strategy (UCB),AAPL,0.007837996992486357
2019-10-18,Bandit Meta-Strategy (UCB),AMZN,0.011141884872189466
2019-10-18,Bandit Meta-Strategy (UCB),BAC,0.04406573401697509
2019-10-18,Bandit Meta-Strategy (UCB),CASH,-7.353773879049633e-05
2019-10-18,Bandit Meta-Strategy (UCB),DIS,0.05424290135509295
2019-10-18,Bandit Meta-Strategy (UCB),GOOGL,0.00909781385663928
2019-10-18,Bandit Meta-Strategy (UCB),HD,0.013880205992929277
2019-10-18,Bandit Meta-Strategy (UCB),JNJ,0.09214009687167492
2019-10-18,Bandit Meta-Strategy (UCB),JPM,0.012737115654627833
2019-10-18,Bandit Meta-Strategy (UCB),KO,0.14677536093037372
2019-10-18,Bandit Meta-Strategy (UCB),MA,0.016351169889427454
2019-10-18,Bandit Meta-Strategy (UCB),META,0.06745465975914983
2019-10-18,Bandit Meta-Strategy (UCB),MSFT,0.009956414341204041
2019-10-18,Bandit Meta-Strategy (UCB),NFLX,0.038548765694683004
2019-10-18,Bandit Meta-Strategy (UCB),NVDA,0.05690262952066763
2019-10-18,Bandit Meta-Strategy (UCB),PFE,0.06484715230619614
2019-10-18,Bandit Meta-Strategy (UCB),PG,0.10915915758687131
2019-10-18,Bandit Meta-Strategy (UCB),TSLA,0.1154991429784413
2019-10-18,Bandit Meta-Strategy (UCB),V,0.012519478050332105
2019-10-18,Bandit Meta-Strategy (UCB),WMT,0.09065524466970458
2019-10-18,Bandit Meta-Strategy (UCB),XOM,0.02626061239912402
2019-10-21,Bandit Meta-Strategy (EXP3),AAPL,0.014108169030265315
2019-10-21,Bandit Meta-Strategy (EXP3),AMZN,0.04295112169530668
2019-10-21,Bandit Meta-Strategy (EXP3),BAC,0.024246785984516746
2019-10-21,Bandit Meta-Strategy (EXP3),CASH,-0.0005722226183103587
2019-10-21,Bandit Meta-Strategy (EXP3),DIS,0.06204485136024098
2019-10-21,Bandit Meta-Strategy (EXP3),GOOGL,0.025789725539492603
2019-10-21,Bandit Meta-Strategy (EXP3),HD,0.03026156109569921
2019-10-21,Bandit Meta-Strategy (EXP3),JNJ,0.074052549243921
2019-10-21,Bandit Meta-Strategy (EXP3),JPM,0.01309179179396305
2019-10-21,Bandit Meta-Strategy (EXP3),KO,0.11857227770413487
2019-10-21,Bandit Meta-Strategy (EXP3),MA,0.046897659997405444
2019-10-21,Bandit Meta-Strategy (EXP3),META,0.06201811292748773
2019-10-21,Bandit Meta-Strategy (EXP3),MSFT,0.030881671148658706
2019-10-21,Bandit Meta-Strategy (EXP3),NFLX,0.06562595956529423
2019-10-21,Bandit Meta-Strategy (EXP3),NVDA,0.03505157260755894
2019-10-21,Bandit Meta-Strategy (EXP3),PFE,0.05699063031566498
2019-10-21,Bandit Meta-Strategy (EXP3),PG,0.08075753834473502
2019-10-21,Bandit Meta-Strategy (EXP3),TSLA,0.04936532202034515
2019-10-21,Bandit Meta-Strategy (EXP3),V,0.05031586482931894
2019-10-21,Bandit Meta-Strategy (EXP3),WMT,0.0805013817777884
2019-10-21,Bandit Meta-Strategy (EXP3),XOM,0.037047675636512296
2019-10-21,Bandit Meta-Strategy (Thompson Sampling),AAPL,0.007948928177514022
2019-10-21,Bandit Meta-Strategy (Thompson Sampling),AMZN,0.01137072894583007
2019-10-21,Bandit Meta-Strategy (Thompson Sampling),BAC,0.04362139981932185
2019-10-21,Bandit Meta-Strategy (Thompson Sampling),CASH,-0.0006584713714454652
2019-10-21,Bandit Meta-Strategy (Thompson Sampling),DIS,0.052189702096539815
2019-10-21,Bandit Meta-Strategy (Thompson Sampling),GOOGL,0.009073926440816662
2019-10-21,Bandit Meta-Strategy (Thompson Sampling),HD,0.013801741703956658
2019-10-21,Bandit Meta-Strategy (Thompson Sampling),JNJ,0.09028405310271051
2019-10-21,Bandit Meta-Strategy (Thompson Sampling),JPM,0.013043156994635147
2019-10-21,Bandit Meta-Strategy (Thompson Sampling),KO,0.1438441160256388
2019-10-21,Bandit Meta-Strategy (Thompson Sampling),MA,0.022512952671661438
2019-10-21,Bandit Meta-Strategy (Thompson Sampling),META,0.06659976681831292
2019-10-21,Bandit Meta-Strategy (Thompson Sampling),MSFT,0.010048477330828974
2019-10-21,Bandit Meta-Strategy (Thompson Sampling),NFLX,0.037956616033174226
2019-10-21,Bandit Meta-Strategy (Thompson Sampling),NVDA,0.05620827989265725
2019-10-21,Bandit Meta-Strategy (Thompson Sampling),PFE,0.06356264162404208
2019-10-21,Bandit Meta-Strategy (Thompson Sampling),PG,0.11377253216308711
2019-10-21,Bandit Meta-Strategy (Thompson Sampling),TSLA,0.10973834797769717
2019-10-21,Bandit Meta-Strategy (Thompson Sampling),V,0.012557932832117182
2019-10-21,Bandit Meta-Strategy (Thompson Sampling),WMT,0.09581740403318201
2019-10-21,Bandit Meta-Strategy (Thompson Sampling),XOM,0.026705766687721733
2019-10-21,Bandit Meta-Strategy (UCB),AAPL,0.007936885042198475
2019-10-21,Bandit Meta-Strategy (UCB),AMZN,0.01126775341611586
2019-10-21,Bandit Meta-Strategy (UCB),BAC,0.04482928466837628
2019-10-21,Bandit Meta-Strategy (UCB),CASH,-7.31961053996047e-05
2019-10-21,Bandit Meta-Strategy (UCB),DIS,0.05373103662745447
2019-10-21,Bandit Meta-Strategy (UCB),GOOGL,0.009054602244384858
2019-10-21,Bandit Meta-Strategy (UCB),HD,0.013744301295448425
2019-10-21,Bandit Meta-Strategy (UCB),JNJ,0.09194186147351673
2019-10-21,Bandit Meta-Strategy (UCB),JPM,0.012992367753150798
2019-10-21,Bandit Meta-Strategy (UCB),KO,0.14462668630457534
2019-10-21,Bandit Meta-Strategy (UCB),MA,0.016495914736281075
2019-10-21,Bandit Meta-Strategy (UCB),META,0.06855383652301746
2019-10-21,Bandit Meta-Strategy (UCB),MSFT,0.009983723465540544
2019-10-21,Bandit Meta-Strategy (UCB),NFLX,0.03875295883571957
2019-10-21,Bandit Meta-Strategy (UCB),NVDA,0.05827953595262851
2019-10-21,Bandit Meta-Strategy (UCB),PFE,0.06454589266867661
2019-10-21,Bandit Meta-Strategy (UCB),PG,0.11014118250293421
2019-10-21,Bandit Meta-Strategy (UCB),TSLA,0.11341899603342956
2019-10-21,Bandit Meta-Strategy (UCB),V,0.012512378710803072
2019-10-21,Bandit Meta-Strategy (UCB),WMT,0.0906885162400239
2019-10-21,Bandit Meta-Strategy (UCB),XOM,0.026575481611123785
2019-10-22,Bandit Meta-Strategy (EXP3),AAPL,0.014164892093417045
2019-10-22,Bandit Meta-Strategy (EXP3),AMZN,0.04274023807175144
2019-10-22,Bandit Meta-Strategy (EXP3),BAC,0.02454165693677979
2019-10-22,Bandit Meta-Strategy (EXP3),CASH,-0.0005758401221225671
2019-10-22,Bandit Meta-Strategy (EXP3),DIS,0.06346284844510995
2019-10-22,Bandit Meta-Strategy (EXP3),GOOGL,0.025888522656589204
2019-10-22,Bandit Meta-Strategy (EXP3),HD,0.03051719804243263
2019-10-22,Bandit Meta-Strategy (EXP3),JNJ,0.07520757848702428
2019-10-22,Bandit Meta-Strategy (EXP3),JPM,0.013306781509200399
2019-10-22,Bandit Meta-Strategy (EXP3),KO,0.118485762267236
2019-10-22,Bandit Meta-Strategy (EXP3),MA,0.04495056861448892
2019-10-22,Bandit Meta-Strategy (EXP3),META,0.05996981753746453
2019-10-22,Bandit Meta-Strategy (EXP3),MSFT,0.03061443979148452
2019-10-22,Bandit Meta-Strategy (EXP3),NFLX,0.0633426749727007
2019-10-22,Bandit Meta-Strategy (EXP3),NVDA,0.03520118090986358
2019-10-22,Bandit Meta-Strategy (EXP3),PFE,0.057303726903955375
2019-10-22,Bandit Meta-Strategy (EXP3),PG,0.08338372036311124
2019-10-22,Bandit Meta-Strategy (EXP3),TSLA,0.05008499236892202
2019-10-22,Bandit Meta-Strategy (EXP3),V,0.04903540999171701
2019-10-22,Bandit Meta-Strategy (EXP3),WMT,0.0809021184870061
2019-10-22,Bandit Meta-Strategy (EXP3),XOM,0.0374717116718678
2019-10-22,Bandit Meta-Strategy (Thompson Sampling),AAPL,0.007939807318234404
2019-10-22,Bandit Meta-Strategy (Thompson Sampling),AMZN,0.011256658940858874
2019-10-22,Bandit Meta-Strategy (Thompson Sampling),BAC,0.04392462615673192
2019-10-22,Bandit Meta-Strategy (Thompson Sampling),CASH,-0.0006592233366049945
2019-10-22,Bandit Meta-Strategy (Thompson Sampling),DIS,0.053107689131788
2019-10-22,Bandit Meta-Strategy (Thompson Sampling),GOOGL,0.009061802152698247
2019-10-22,Bandit Meta-Strategy (Thompson Sampling),HD,0.013846690898269126
2019-10-22,Bandit Meta-Strategy (Thompson Sampling),JNJ,0.0912202826577994
2019-10-22,Bandit Meta-Strategy (Thompson Sampling),JPM,0.013189108226646998
2019-10-22,Bandit Meta-Strategy (Thompson Sampling),KO,0.14299928967052947
2019-10-22,Bandit Meta-Strategy (Thompson Sampling),MA,0.021467192393516937
2019-10-22,Bandit Meta-Strategy (Thompson Sampling),META,0.06406866322858722
2019-10-22,Bandit Meta-Strategy (Thompson Sampling),MSFT,0.009910248714623406
2019-10-22,Bandit Meta-Strategy (Thompson Sampling),NFLX,0.036447436991533765
2019-10-22,Bandit Meta-Strategy (Thompson Sampling),NVDA,0.0561576330530916
2019-10-22,Bandit Meta-Strategy (Thompson Sampling),PFE,0.06358286896850947
2019-10-22,Bandit Meta-Strategy (Thompson Sampling),PG,0.11686767230389018
2019-10-22,Bandit Meta-Strategy (Thompson Sampling),TSLA,0.11076507085289125
2019-10-22,Bandit Meta-Strategy (Thompson Sampling),V,0.012175359657472629
2019-10-22,Bandit Meta-Strategy (Thompson Sampling),WMT,0.09579872602464905
2019-10-22,Bandit Meta-Strategy (Thompson Sampling),XOM,0.026872395994282962
2019-10-22,Bandit Meta-Strategy (UCB),AAPL,0.007926515936144962
2019-10-22,Bandit Meta-Strategy (UCB),AMZN,0.011152940672181172
2019-10-22,Bandit Meta-Strategy (UCB),BAC,0.04513372117775223
2019-10-22,Bandit Meta-Strategy (UCB),CASH,-7.326802854802266e-05
2019-10-22,Bandit Meta-Strategy (UCB),DIS,0.05466743066939976
2019-10-22,Bandit Meta-Strategy (UCB),GOOGL,0.00904106425200591
2019-10-22,Bandit Meta-Strategy (UCB),HD,0.013786868264269867
2019-10-22,Bandit Meta-Strategy (UCB),JNJ,0.09288049370848878
2019-10-22,Bandit Meta-Strategy (UCB),JPM,0.013135659191225453
2019-10-22,Bandit Meta-Strategy (UCB),KO,0.14375437507873243
2019-10-22,Bandit Meta-Strategy (UCB),MA,0.0157271507695617
2019-10-22,Bandit Meta-Strategy (UCB),META,0.065937970426885
2019-10-22,Bandit Meta-Strategy (UCB),MSFT,0.009844818115974326
2019-10-22,Bandit Meta-Strategy (UCB),NFLX,0.03720619270471683
2019-10-22,Bandit Meta-Strategy (UCB),NVDA,0.05821775332243424
2019-10-22,Bandit Meta-Strategy (UCB),PFE,0.06455615423368324
2019-10-22,Bandit Meta-Strategy (UCB),PG,0.1131195221337753
2019-10-22,Bandit Meta-Strategy (UCB),TSLA,0.11446193070777111
2019-10-22,Bandit Meta-Strategy (UCB),V,0.012129262097381794
2019-10-22,Bandit Meta-Strategy (UCB),WMT,0.09065640364627146
2019-10-22,Bandit Meta-Strategy (UCB),XOM,0.02673704091989257
2019-10-23,Bandit Meta-Strategy (EXP3),AAPL,0.01427658265919063
2019-10-23,Bandit Meta-Strategy (EXP3),AMZN,0.04242114996572968
2019-10-23,Bandit Meta-Strategy (EXP3),BAC,0.024579749946479157
2019-10-23,Bandit Meta-Strategy (EXP3),CASH,-0.0005726956894147843
2019-10-23,Bandit Meta-Strategy (EXP3),DIS,0.06251088246669083
2019-10-23,Bandit Meta-Strategy (EXP3),GOOGL,0.026087975771952723
2019-10-23,Bandit Meta-Strategy (EXP3),HD,0.03002683362188666
2019-10-23,Bandit Meta-Strategy (EXP3),JNJ,0.07520214632810077
2019-10-23,Bandit Meta-Strategy (EXP3),JPM,0.013269115362491354
2019-10-23,Bandit Meta-Strategy (EXP3),KO,0.11956749833817339
2019-10-23,Bandit Meta-Strategy (EXP3),MA,0.04463495499614897
2019-10-23,Bandit Meta-Strategy (EXP3),META,0.06088857502872008
2019-10-23,Bandit Meta-Strategy (EXP3),MSFT,0.03064151107028055
2019-10-23,Bandit Meta-Strategy (EXP3),NFLX,0.06407866108124348
2019-10-23,Bandit Meta-Strategy (EXP3),NVDA,0.03491589523264828
2019-10-23,Bandit Meta-Strategy (EXP3),PFE,0.05752255112688179
2019-10-23,Bandit Meta-Strategy (EXP3),PG,0.08348496161060727
2019-10-23,Bandit Meta-Strategy (EXP3),TSLA,0.04963609164863193
2019-10-23,Bandit Meta-Strategy (EXP3),V,0.04889894253642984
2019-10-23,Bandit Meta-Strategy (EXP3),WMT,0.08030551976316261
2019-10-23,Bandit Meta-Strategy (EXP3),XOM,0.03762309713396481
2019-10-23,Bandit Meta-Strategy (Thompson Sampling),AAPL,0.008002967062190312
2019-10-23,Bandit Meta-Strategy (Thompson Sampling),AMZN,0.011173393164932337
2019-10-23,Bandit Meta-Strategy (Thompson Sampling),BAC,0.04399585135006103
2019-10-23,Bandit Meta-Strategy (Thompson Sampling),CASH,-0.0006556689815159711
2019-10-23,Bandit Meta-Strategy (Thompson Sampling),DIS,0.05231467672487216
2019-10-23,Bandit Meta-Strategy (Thompson Sampling),GOOGL,0.009132249392450305
2019-10-23,Bandit Meta-Strategy (Thompson Sampling),HD,0.013625139315054302
2019-10-23,Bandit Meta-Strategy (Thompson Sampling),JNJ,0.09122001020133631
2019-10-23,Bandit Meta-Strategy (Thompson Sampling),JPM,0.013152685887721744
2019-10-23,Bandit Meta-Strategy (Thompson Sampling),KO,0.14431481887871878
2019-10-23,Bandit Meta-Strategy (Thompson Sampling),MA,0.021317939852138805
2019-10-23,Bandit Meta-Strategy (Thompson Sampling),META,0.06505472093268536
2019-10-23,Bandit Meta-Strategy (Thompson Sampling),MSFT,0.009919698863722045
2019-10-23,Bandit Meta-Strategy (Thompson Sampling),NFLX,0.036873477320480796
2019-10-23,Bandit Meta-Strategy (Thompson Sampling),NVDA,0.05570636441091562
2019-10-23,Bandit Meta-Strategy (Thompson Sampling),PFE,0.06383009092624595
2019-10-23,Bandit Meta-Strategy (Thompson Sampling),PG,0.11701767102553982
2019-10-23,Bandit Meta-Strategy (Thompson Sampling),TSLA,0.10977990940841278
2019-10-23,Bandit Meta-Strategy (Thompson Sampling),V,0.012142315919196664
2019-10-23,Bandit Meta-Strategy (Thompson Sampling),WMT,0.0950988596994614
2019-10-23,Bandit Meta-Strategy (Thompson Sampling),XOM,0.02698282864537942
2019-10-23,Bandit Meta-Strategy (UCB),AAPL,0.007989184731659753
2019-10-23,Bandit Meta-Strategy (UCB),AMZN,0.011069908340348777
2019-10-23,Bandit Meta-Strategy (UCB),BAC,0.04520472730218382
2019-10-23,Bandit Meta-Strategy (UCB),CASH,-7.2869473448133e-05
2019-10-23,Bandit Meta-Strategy (UCB),DIS,0.05384853151806857
2019-10-23,Bandit Meta-Strategy (UCB),GOOGL,0.00911091096888574
2019-10-23,Bandit Meta-Strategy (UCB),HD,0.013565619763573608
2019-10-23,Bandit Meta-Strategy (UCB),JNJ,0.09287573806480168
2019-10-23,Bandit Meta-Strategy (UCB),JPM,0.013098752866235965
2019-10-23,Bandit Meta-Strategy (UCB),KO,0.14506985583914753
2019-10-23,Bandit Meta-Strategy (UCB),MA,0.015617053357907786
2019-10-23,Bandit Meta-Strategy (UCB),META,0.06694956982877917
2019-10-23,Bandit Meta-Strategy (UCB),MSFT,0.00985373075071912
2019-10-23,Bandit Meta-Strategy (UCB),NFLX,0.03763928738971074
2019-10-23,Bandit Meta-Strategy (UCB),NVDA,0.05774714565251704
2019-10-23,Bandit Meta-Strategy (UCB),PFE,0.06480403582115271
2019-10-23,Bandit Meta-Strategy (UCB),PG,0.11325924906586217
2019-10-23,Bandit Meta-Strategy (UCB),TSLA,0.11343841911960194
2019-10-23,Bandit Meta-Strategy (UCB),V,0.012095760240815708
2019-10-23,Bandit Meta-Strategy (UCB),WMT,0.08998976595157042
2019-10-23,Bandit Meta-Strategy (UCB),XOM,0.026845622899905816
2019-10-24,Bandit Meta-Strategy (EXP3),AAPL,0.014142723297638772
2019-10-24,Bandit Meta-Strategy (EXP3),AMZN,0.04239746708961659
2019-10-24,Bandit Meta-Strategy (EXP3),BAC,0.024262879539954253
2019-10-24,Bandit Meta-Strategy (EXP3),CASH,-0.0005663943631946129
2019-10-24,Bandit Meta-Strategy (EXP3),DIS,0.06141290636055926
2019-10-24,Bandit Meta-Strategy (EXP3),GOOGL,0.025831294767078957
2019-10-24,Bandit Meta-Strategy (EXP3),HD,0.02959774515156323
2019-10-24,Bandit Meta-Strategy (EXP3),JNJ,0.0730005744880063
2019-10-24,Bandit Meta-Strategy (EXP3),JPM,0.013113676734307007
2019-10-24,Bandit Meta-Strategy (EXP3),KO,0.11818698042421122
2019-10-24,Bandit Meta-Strategy (EXP3),MA,0.04548076294280791
2019-10-24,Bandit Meta-Strategy (EXP3),META,0.060293026648848856
2019-10-24,Bandit Meta-Strategy (EXP3),MSFT,0.03090055978155861
2019-10-24,Bandit Meta-Strategy (EXP3),NFLX,0.0634273407324275
2019-10-24,Bandit Meta-Strategy (EXP3),NVDA,0.03484501549991029
2019-10-24,Bandit Meta-Strategy (EXP3),PFE,0.05630186147499723
2019-10-24,Bandit Meta-Strategy (EXP3),PG,0.083767958876274
2019-10-24,Bandit Meta-Strategy (EXP3),TSLA,0.05776378027760761
2019-10-24,Bandit Meta-Strategy (EXP3),V,0.04972716629000557
2019-10-24,Bandit Meta-Strategy (EXP3),WMT,0.0792556272903461
2019-10-24,Bandit Meta-Strategy (EXP3),XOM,0.03685704669547539
2019-10-24,Bandit Meta-Strategy (Thompson Sampling),AAPL,0.0078614286340806
2019-10-24,Bandit Meta-Strategy (Thompson Sampling),AMZN,0.011073482450170256
2019-10-24,Bandit Meta-Strategy (Thompson Sampling),BAC,0.043064387443037755
2019-10-24,Bandit Meta-Strategy (Thompson Sampling),CASH,-0.0006430153096948473
2019-10-24,Bandit Meta-Strategy (Thompson Sampling),DIS,0.050964671983871834
2019-10-24,Bandit Meta-Strategy (Thompson Sampling),GOOGL,0.008966546858372216
2019-10-24,Bandit Meta-Strategy (Thompson Sampling),HD,0.01331777602903682
2019-10-24,Bandit Meta-Strategy (Thompson Sampling),JNJ,0.0878067342459098
2019-10-24,Bandit Meta-Strategy (Thompson Sampling),JPM,0.012889575617204366
2019-10-24,Bandit Meta-Strategy (Thompson Sampling),KO,0.14145199899893854
2019-10-24,Bandit Meta-Strategy (Thompson Sampling),MA,0.021539694490672452
2019-10-24,Bandit Meta-Strategy (Thompson Sampling),META,0.06387806615338221
2019-10-24,Bandit Meta-Strategy (Thompson Sampling),MSFT,0.00991964941245121
2019-10-24,Bandit Meta-Strategy (Thompson Sampling),NFLX,0.03619252112837631
2019-10-24,Bandit Meta-Strategy (Thompson Sampling),NVDA,0.055126949701362775
2019-10-24,Bandit Meta-Strategy (Thompson Sampling),PFE,0.06195148837423659
2019-10-24,Bandit Meta-Strategy (Thompson Sampling),PG,0.11642943722526
2019-10-24,Bandit Meta-Strategy (Thompson Sampling),TSLA,0.1266842323393988
2019-10-24,Bandit Meta-Strategy (Thompson Sampling),V,0.012244398031079254
2019-10-24,Bandit Meta-Strategy (Thompson Sampling),WMT,0.09306827968117422
2019-10-24,Bandit Meta-Strategy (Thompson Sampling),XOM,0.02621169651167886
2019-10-24,Bandit Meta-Strategy (UCB),AAPL,0.007844847196225252
2019-10-24,Bandit Meta-Strategy (UCB),AMZN,0.010966669220590875
2019-10-24,Bandit Meta-Strategy (UCB),BAC,0.04423051339563769
2019-10-24,Bandit Meta-Strategy (UCB),CASH,-7.143546642181424e-05
2019-10-24,Bandit Meta-Strategy (UCB),DIS,0.05243860505767461
2019-10-24,Bandit Meta-Strategy (UCB),GOOGL,0.008942127144653058
2019-10-24,Bandit Meta-Strategy (UCB),HD,0.013254458014805019
2019-10-24,Bandit Meta-Strategy (UCB),JNJ,0.08936584477247025
2019-10-24,Bandit Meta-Strategy (UCB),JPM,0.012831744313078678
2019-10-24,Bandit Meta-Strategy (UCB),KO,0.1421369259977371
2019-10-24,Bandit Meta-Strategy (UCB),MA,0.015773387744352888
2019-10-24,Bandit Meta-Strategy (UCB),META,0.0657131538172372
2019-10-24,Bandit Meta-Strategy (UCB),MSFT,0.009849861065748698
2019-10-24,Bandit Meta-Strategy (UCB),NFLX,0.03692986434883439
2019-10-24,Bandit Meta-Strategy (UCB),NVDA,0.05712434692515813
2019-10-24,Bandit Meta-Strategy (UCB),PFE,0.06287238187521096
2019-10-24,Bandit Meta-Strategy (UCB),PG,0.11264621520585115
2019-10-24,Bandit Meta-Strategy (UCB),TSLA,0.13085533697465024
2019-10-24,Bandit Meta-Strategy (UCB),V,0.012192721641785103
2019-10-24,Bandit Meta-Strategy (UCB),WMT,0.08803413020532354
2019-10-24,Bandit Meta-Strategy (UCB),XOM,0.026068300549397065
2019-10-25,Bandit Meta-Strategy (EXP3),AAPL,0.014199628866231034
2019-10-25,Bandit Meta-Strategy (EXP3),AMZN,0.041590879231636034
2019-10-25,Bandit Meta-Strategy (EXP3),BAC,0.024340370998916432
2019-10-25,Bandit Meta-Strategy (EXP3),CASH,-0.0005617546155534426
2019-10-25,Bandit Meta-Strategy (EXP3),DIS,0.06120909387729111
2019-10-25,Bandit Meta-Strategy (EXP3),GOOGL,0.02572529519216307
2019-10-25,Bandit Meta-Strategy (EXP3),HD,0.029416787908026126
2019-10-25,Bandit Meta-Strategy (EXP3),JNJ,0.07288525758194611
2019-10-25,Bandit Meta-Strategy (EXP3),JPM,0.013110278141434584
2019-10-25,Bandit Meta-Strategy (EXP3),KO,0.1153728592716559
2019-10-25,Bandit Meta-Strategy (EXP3),MA,0.04534989299122518
2019-10-25,Bandit Meta-Strategy (EXP3),META,0.060283598878274676
2019-10-25,Bandit Meta-Strategy (EXP3),MSFT,0.03082044407374057
2019-10-25,Bandit Meta-Strategy (EXP3),NFLX,0.06414042904821261
